Group,Gal,zmemb,ra,dec,logSFR_NUV,logSFR_FUV,RE_g,n_g,RE_r,n_r,RE_i,n_i,RE_z,n_z,e_RE_g,e_n_g,e_RE_r,e_n_r,e_RE_i,e_n_i,e_RE_z,e_n_z,m_g_corrected,m_r_corrected,m_i_corrected,m_z_corrected,ebv,GAL,z,mag,r20,r50,r80,flux_c,flux_e,rpetro_c,rpetro_e,rhalf_c,rhalf_e,Gini,M20,F(G_M20),S(G_M20),SN_per_pixel,C,A,S,M,I,D,Ao,As,Ser_A,Ser_R,Ser_n,Ser_xc,Ser_yc,Ser_ellip,Ser_theta,flag_morph,flag_sersic,ima_sc_pix2arc,ima_sc_arc2kpc,psf_arcsec,size_image_phy_kpc,zp_ima,eta,petro_extent_cas,snr,area_min,debleding,area_min_deblend,skybox_x,skybox_y,sky_method,nsigma,npixels,dilate_size,mask_stars,fwhm,threshold,roundlo,roundhi,sharplo,aper_stars,aper_fact,aper_center,aper_ellip,aper_pa,dr,View,area_segmap_pix,area_psf_pix,ratio_segmap_psf,flag_area,flag_area_th,SN_gal,bck,ratio_SN_gal,flag_SN,flag_SN_th,perc_SN_flag,perc_20_SN_gal,perc_50_SN_gal,perc_80_SN_gal,flag_image,flag_bck,flag_object,flag_statmorph,Group_2,brickid,brickname,objid,type,ebv_2,flux_g,flux_r,flux_i,flux_z,psfsize_g,psfsize_r,psfsize_i,psfsize_z,sersic,sersic_ivar,shape_r,shape_r_ivar,shape_e1,shape_e1_ivar,shape_e2,shape_e2_ivar,mag_g,mag_r,mag_i,mag_z,mag_w1,mag_w2,mag_w3,mag_w4,g_r,r_i,r_z,i_z,FUV,NUV
246,3,0.022989,178.45779519179,21.21923865193194,0.4628712536431028,0.44063119695696074,14.027,1.6969,15.3865,1.7785,16.6837,1.8563,18.0879,1.9406,0.0105,0.0016,0.0065,0.0011,0.0092,0.0012,0.0158,0.0018,15.7124757308616,15.129671414456524,14.84999945053213,14.704958539429251,0.050044883,843r,0.0166666666666666,,5.590450768482652,11.90193908617218,23.51217247490783,913.7895796121336,916.786914435468,28.438978175718173,30.685933950165797,13.142975950192,14.109376775017784,0.5575884848335703,-1.7826652418013098,0.0354500124944805,-0.0227778686251475,0.4668087363243103,3.119229657977426,0.1639436688544196,0.0078124564909773,0.0015384615384615,0.0,0.067009324275104,-0.0392708793966436,0.1709356302128628,0.3808033015280566,13.383722719934369,1.45142494023421,320.12366821380016,320.2061381273625,0.1367456487056104,0.4397120459894345,1.0,0.0,0.27,0.3462954865095246,1.2048529,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,6993.0,15.6,447.1,0.0,3.0,0.04116,0.0054100002162158,7.6,0.0,3.0,50.0,4.1,7.6,22.5,0.0,0.0,0.0,0.0,246,450824,1785p212,1260,SER,0.050044883,533.3471,907.35675,1158.068,1320.0505,1.3265175,1.2048529,1.1383171,1.5936173,1.8515861,742277.5,3.981231,830041.0,-0.14735316,2.5554062E7,-0.03077261,1.5422373E7,15.682475,15.105555,14.840665,14.698524,14.950212,15.426207,13.304929,12.172065,0.5769205,0.26488972,0.40703106,0.14214134,18.3198,17.4263
246,1,0.14713,178.4259384473139,21.20632738256356,1.0183842825640657,1.0679705107738169,6.5453,1.0965,6.6613,1.1277,6.772,1.1574,6.8918,1.1896,0.0292,0.0109,0.0187,0.0065,0.0224,0.0074,0.0368,0.0128,18.41154120007912,17.855005353381273,17.433403081130628,17.425368373488613,0.049483284,844r,0.0166666666666666,,3.180181210747709,6.416753593839013,10.697531154797105,67.64635625693096,67.71171862268555,13.499729585390398,14.077287412320812,6.431216047271316,6.589742365997496,0.4915940859979942,-1.4284559679262114,-0.5366892885370635,-0.038877234403729,0.2945137917995453,2.634158463152783,0.4196051715397966,0.0179707068740576,0.0125786163522012,0.0,0.1859970189366566,0.6213033787298149,0.3392381148380911,0.1725732474814631,6.25523252535432,0.535190422091696,319.0363371625713,319.35264291633683,0.1326759096033585,2.300560345130218,0.0,0.0,0.27,0.3462954865095246,1.03714,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,633.0,11.6,54.6,0.0,3.0,0.05953,0.0057600000873208,10.3,0.0,3.0,50.0,4.4,10.3,26.2,0.0,0.0,0.0,0.0,246,450824,1785p212,638,SER,0.049483284,44.18096,69.62165,93.75967,100.96115,1.1231775,1.03714,1.1383171,1.2990506,1.1934903,23425.379,1.8436567,118892.77,-0.059175607,334993.0,0.15676191,630470.2,18.386911,17.893139,17.56996,17.489614,17.809784,17.97484,15.553376,14.856803,0.4937725,0.32317924,0.4035244,0.080345154,19.9429,20.0281
246,4,0.022989,178.4720251631365,21.23763070552733,-0.8506440947247018,-0.6407371955406251,,8.1751,,8.9166,,9.6242,,,,0.3067,,0.1788,,0.1618,,,19.19087723963928,18.73983905613959,18.490391868839,18.432032293729982,0.049954344,845r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,masking_sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,246,450824,1785p212,1548,SER,0.049954344,21.393373,32.621765,40.114353,42.50177,1.4462006,1.3049415,1.1383171,1.6424141,1.4417187,3871.4768,2.9026134,8553.082,-0.08518132,67178.04,0.08924189,77655.61,19.174301,18.716232,18.49175,18.428982,19.099234,19.81183,18.84136,,0.45806885,0.22448158,0.28725052,0.062768936,20.0169,20.3507
246,2,0.022989,178.4391983038034,21.22057342786695,-0.46547160762363937,-0.6038454595772951,9.2766,1.4852,9.2907,1.7131,9.304,1.9304,9.3185,2.1657,0.0504,0.0113,0.032,0.0069,0.0445,0.0104,0.0751,0.0181,18.14625659327839,17.61160221558444,17.27980602597626,17.16009655252221,0.049620304,846r,0.0166666666666666,,7.195551484775949,12.08842364287928,18.329559383302588,95.20878354534902,92.44443080285754,23.548880787072928,28.1937830668584,12.150188036244533,14.317070477266665,0.5004274909506604,-1.3476750363962382,-0.5489451195716377,-0.0189036140179233,0.2149346470832824,2.030439701580113,0.3931060544732372,0.0666726246943919,0.0638297872340425,0.1081852809676989,0.2291138265028784,0.3331450314969876,0.2729558816126188,0.083415669678781,13.062659891582117,0.3146163390353382,314.47001715459,316.0798420661141,0.3416010457123324,0.6678297913333882,0.0,0.0,0.27,0.3462954865095246,1.2048529,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1269.0,15.6,81.1,0.0,3.0,0.04962,0.0058599999174475,8.5,0.0,3.0,50.0,4.6,8.5,15.0,0.0,0.0,0.0,0.0,246,450824,1785p212,906,SER,0.049620304,56.454292,92.243454,123.60271,137.54225,1.3265175,1.2048529,1.1383171,1.5936173,2.197517,16544.436,2.9217234,46430.324,-0.039635442,406809.0,-0.050561484,509177.8,18.120758,17.587662,17.26993,17.15391,17.338825,17.479532,15.286818,,0.5330963,0.31773186,0.43375206,0.1160202,19.9164,19.389
246,5,0.023058,178.4763396909785,21.24988013158093,0.17138196341899103,0.14664110274884123,34.2001,1.2657,32.7925,1.3009,31.4495,1.3345,29.9956,1.3708,0.0442,0.0021,0.0304,0.0014,0.0329,0.0016,0.0501,0.0026,16.300298898913216,15.764940596220013,15.47433942515174,15.3203720110087,0.049502973,847r,0.0166666666666666,,8.198328481464667,18.88726107799181,41.306877666253634,465.7144077051922,455.6149544903341,57.11879700911624,71.83740300675844,18.73897815064773,30.1471174221702,0.5735026342281296,-1.635935857698923,0.0125415888145949,0.013372523665698,0.2591934502124786,3.511485266504522,0.1409583759576993,0.0335572259673137,0.0566361556064073,0.9558520143142722,0.1763404716484903,0.1708743239203825,0.2458317861007929,0.1975149866758053,25.090872406471917,0.8470228072874146,319.4716917908383,319.72720372492614,0.7218224492032547,0.3176497458851231,0.0,0.0,0.27,0.3462954865095246,1.2031114,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,4979.0,15.6,319.3,0.0,3.0,0.04681,0.0053300000727176,8.8,0.0,3.0,50.0,4.6,8.8,20.3,0.0,0.0,0.0,0.0,246,450824,1785p212,1629,SER,0.049502973,309.13098,505.3865,650.3456,748.6683,1.3303652,1.2031114,1.1383171,1.5981085,1.5,924080.3,9.298354,702761.7,-0.49823713,1.4000735E7,-0.38634714,1.2160994E7,16.274643,15.740941,15.467139,15.314277,15.662131,16.128834,14.206645,13.026005,0.5337019,0.2738018,0.42666435,0.15286255,18.4959,17.8919
248,4,0.023498,195.033878757742,33.43766273681645,-0.22684303003934403,-0.18089762375180918,3.4598,2.5253,3.9004,2.6064,0.0,0.0,4.7759,2.7675,0.0049,0.0088,0.0061,0.0075,0.0,0.0,0.0175,0.0175,17.715837347944973,17.45444968949151,-2.8194889699572132E10,17.30092198404037,0.012248,186r,0.0166666666666666,,2.762698216619939,5.358220424266814,9.734767761093195,112.31642198738024,113.04337639894354,12.242027281670405,13.667360023907571,5.695912008287296,6.301816111290441,0.5158198218274365,-1.771294428334673,-0.1791848431182612,-0.0625483019293574,0.3973848521709442,2.734960739133406,0.0256790608429163,0.0015342465953238,0.0027472527472527,0.0,0.0219421289965286,-0.0229503028267429,0.3458172559582241,0.5291041513075998,4.2145668303181205,1.5790968921704314,319.874908812616,319.95826117653667,0.2560164784815187,0.0526765027423302,0.0,0.0,0.27,0.3462954865095246,1.829574,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,838.0,36.1,23.2,0.0,3.0,0.04898,0.006000000052154,8.2,0.0,3.0,50.0,4.1,8.2,27.7,0.0,0.0,0.0,0.0,248,513534,1950p335,969,REX,0.012248,81.55652,106.61603,-9999.0,120.0986,1.912373,1.829574,-9999.0,1.475978,1.0,0.0,0.867016,295344.44,0.0,0.0,0.0,0.0,17.721354,17.430443,-9999.0,17.301155,17.891504,18.431255,17.53508,,0.290911,-9999.0,0.129288,-9999.0,18.9123,18.8364
248,3,0.023498,195.02221144211467,33.41609693029632,-0.38730931611129016,-0.308586609772842,11.3483,0.685,11.3095,0.7033,0.0,0.0,11.2325,0.7397,0.0333,0.0072,0.0335,0.0064,0.0,0.0,0.0885,0.0183,19.38394904158885,19.069279545321923,-2.820892534528492E10,18.935764834957936,0.012346,188r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,masking_sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,248,513534,1950p335,839,EXP,0.012346,17.649517,24.088343,-9999.0,26.647789,1.912373,1.829574,-9999.0,1.475978,1.0,0.0,3.256706,12668.222,0.296546,46267.336,0.502124,57830.41,19.383167,19.045483,-9999.0,18.935846,19.25373,19.6588,19.607704,14.190757,0.337685,-9999.0,0.109636,-9999.0,19.7408,20.1739
248,1,0.023498,195.01133885339192,33.45221530777214,-0.653207081989212,-0.7375082993923385,8.496,0.7678,8.2527,0.8553,0.0,0.0,7.7691,1.0292,0.0115,0.0026,0.0099,0.0021,0.0,0.0,0.0223,0.0055,18.411457284757947,17.859822022589,-2.82004826547025E10,17.462026333529305,0.012082,189r,0.0166666666666666,,4.578201471599955,8.578458086468174,14.151229987246836,77.0956259138992,77.00928505460634,18.11883832962884,19.058957787555475,8.681504247692132,9.017528619932088,0.4773749049492219,-1.6777621365689848,-0.4343050598590445,-0.0876077810833591,0.2312384843826294,2.45049644294754,0.091342422330577,0.0197744580160916,0.0101651842439644,0.0042305285410008,0.0537901907848602,0.1507511405466901,0.2716637356663332,0.1452073208006361,7.350147537837682,0.5248335007425362,319.0570227212556,319.7451045926297,0.0839664121508952,0.0324836020171305,0.0,0.0,0.27,0.3462954865095246,1.829574,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1004.0,36.1,27.8,0.0,3.0,0.04508,0.0052399998530745,8.6,0.0,3.0,50.0,4.2,8.6,21.1,0.0,0.0,0.0,0.0,248,513534,1950p335,737,REX,0.012082,44.315,73.42472,-9999.0,104.096596,1.912373,1.829574,-9999.0,1.276044,1.0,0.0,1.888593,46049.29,0.0,0.0,0.0,0.0,18.383623,17.835394,-9999.0,17.45641,17.843233,18.448156,15.80809,,0.548229,-9999.0,0.378984,-9999.0,20.3002,19.9071
249,4,0.062973,199.8912236688131,14.10843240323915,0.38692596274926316,0.41991506463703665,18.175,0.7981,17.7018,0.8978,17.2503,0.9929,16.7615,1.0959,0.0337,0.0028,0.0233,0.0019,0.0255,0.0023,0.0388,0.0037,17.70855174842536,17.084923493193617,16.754191364374204,16.601898756429044,0.024102064,670r,0.0166666666666666,,6.490282392361278,13.13295253852256,22.01074396128444,136.7322972936777,136.69395870772942,28.28181547200816,35.88058621119845,13.15501589941595,16.67357561320002,0.4594508394335316,-1.7948195373318216,-0.441908405433066,-0.1216235846499269,0.2131747156381607,2.6518556427107294,0.0504579095109937,-0.0180197535081961,0.0073260073260073,0.0233765340106493,0.015384943411963,0.0514303756139896,0.153161363165434,0.0972105274026285,15.507834408910869,0.514755627425571,320.15184748548444,319.8549713077981,0.4433539591709166,1.2220123149108115,0.0,0.0,0.27,0.3462954865095246,1.0186514,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2062.0,11.2,184.4,0.0,3.0,0.04111,0.0055200001224875,7.5,0.0,3.0,50.0,4.1,7.5,16.1,0.0,0.0,0.0,0.0,249,411074,1999p140,1400,EXP,0.024102064,89.021515,152.51521,197.31042,228.54124,1.1087996,1.0186514,1.4880797,1.5227693,1.0,0.0,4.823614,140785.27,0.22555807,2418285.8,-0.1817721,942085.5,17.626263,17.041718,16.762125,16.602589,17.103138,17.711637,16.523542,,0.58454514,0.2795925,0.43912888,0.15953636,19.5697,19.4611
249,2,0.572984,199.8823166725759,14.09254114802676,1.6743660376041607,2.2718086627708747,,0.1737,,2.8747,0.5395,5.4519,0.8177,8.2417,,0.1971,,0.1233,0.0046,0.0805,0.006,0.1109,23.42475717657698,21.2602389283601,19.707086251758227,19.006274629765088,0.023864752,671r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,masking_sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,249,411074,1999p140,1157,SER,0.023864752,2.067943,9.771922,19.719385,36.02328,1.1087996,1.0186514,1.4880797,1.5227693,0.5139043,2876.4084,3.0202785,2358.9517,-0.09771402,25206.312,-0.09349983,24384.406,21.711153,20.02505,19.262766,18.608541,17.561152,18.436207,15.926982,,1.6861038,0.7622833,1.4165077,0.6542244,18.7977,18.3014
249,1,0.062973,199.8698713202955,14.08834499195836,0.17251513590696987,0.17479750139757755,7.1496,0.7546,6.895,0.8877,6.6521,1.0148,6.3891,1.1523,0.0173,0.0058,0.0115,0.0034,0.0125,0.0048,0.0196,0.0084,18.54155406460372,17.94393620501453,17.57487239344401,17.44320838257356,0.023786202,672r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,masking_sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,249,411074,1999p140,895,EXP,0.023786202,41.08014,69.04314,92.986984,105.29566,1.0989939,1.0528265,1.4880797,1.1592662,1.0,0.0,1.8205473,132773.5,0.29708016,735241.9,0.040689018,384385.2,18.46592,17.902199,17.578945,17.443974,17.535639,17.932507,16.15832,,0.5637207,0.32325363,0.45822525,0.13497162,20.1797,19.9979
249,3,0.062973,199.8865223417374,14.08674718543689,0.4222443782182843,0.2964499348449454,4.8811,3.3035,5.5176,2.8822,6.1248,2.4802,6.7821,2.0449,0.0256,0.0251,0.0174,0.0168,0.0213,0.0151,0.034,0.0218,18.24451442560476,17.955117588066674,17.691936437561502,17.66577562176642,0.023788378,673r,0.0166666666666666,,3.292506045855208,5.252419133876731,7.621232724487807,58.64499346506598,68.70170541443025,9.686337502952512,22.10349165559867,5.95889778199243,11.321379613484636,0.6507965789161869,-1.1214445283853682,0.0386041238061851,0.1614078236814588,0.2757831215858459,1.8224932124137203,0.4903361581990525,0.0688439122575142,0.125,0.427639565654266,0.410190352172065,0.5373486741409134,1.058463528990743,0.3061254129979699,6.260571489730272,0.2903496557233674,316.28001519997736,317.6854583152971,0.5178701025275605,0.4444437855553635,1.0,0.0,0.27,0.3462954865095246,1.0186514,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,623.0,11.2,55.7,0.0,3.0,0.04346,0.0061300001107156,7.1,0.0,3.0,50.0,3.8,7.1,21.5,0.0,0.0,0.0,0.0,249,411074,1999p140,1287,SER,0.023788378,50.472073,67.545074,77.455574,84.47542,1.1087996,1.0186514,1.4880797,1.5227693,6.0,1199.349,2.2753518,25686.725,-0.18435618,199121.84,-0.39886418,260049.16,18.242373,17.926016,17.777369,17.683174,18.608572,19.475008,16.75386,,0.31635666,0.14864731,0.24284172,0.09419441,19.8613,19.3645
251,3,0.051642,203.0460311243215,-38.90764365483335,0.3443271816868432,0.23784269643704192,16.6932,1.5536,15.9463,1.3819,15.2336,1.218,14.4621,1.0406,0.0835,0.0082,0.045,0.0043,0.0499,0.005,0.0934,0.0095,19.594732953187126,19.131898915055185,18.837353072852547,18.755697529266552,0.0794117,202r,0.0166666666666666,,5.876038769839752,12.84894700609764,22.057638512225367,59.22968547322564,59.37825567174581,26.777103568522595,29.82212334075964,14.07596436378078,15.78710478119704,0.5614231985401036,-1.6761425911352843,-0.0193883515697352,-0.0041748536131019,0.1448175609111786,2.872371812508354,0.1198427099593192,0.0191786316123512,0.0970149253731343,0.1154431818303907,0.1980481726819344,0.0150968696910895,0.4444505270208623,0.0427748108219152,13.259306497491988,0.8277706507043462,322.95528699533963,317.7915589867425,0.3145894167780093,0.1808757980215097,0.0,0.0,0.27,0.3462954865095246,1.179017,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1564.0,15.0,104.4,0.0,3.0,0.02007,0.0024600001052021,8.2,0.0,3.0,50.0,4.6,8.2,15.8,0.0,0.0,0.0,0.0,251,123160,2029m390,10639,SER,0.0794117,15.048018,22.987602,28.529057,31.332634,1.343793,1.179017,1.049809,1.0868685,2.093539,5687.907,5.0304,8808.845,-0.41279343,145874.77,0.20541106,97221.87,19.556301,19.096266,18.861782,18.760008,18.229454,19.82502,14.392437,,0.46003532,0.23448372,0.33625793,0.10177422,19.5767,19.067
251,1,0.051642,203.0281427034047,-38.89110298805834,0.6654314083584545,0.6063869087064777,33.7023,0.7202,32.9703,0.9086,32.272,1.0883,31.516,1.2829,0.0254,0.0011,0.0128,7.0E-4,0.0162,9.0E-4,0.0315,0.0015,16.34034686473643,15.488677345836287,15.113555710601021,14.826713787120061,0.07807568,203r,0.0166666666666666,,9.107118768713232,19.169066838173663,37.76781752836074,478.04615150214016,474.7782073696392,51.40029657738789,62.27315491164052,19.22210449932331,30.510951792555574,0.5259646816789477,-1.839438760094808,-0.0817437649435071,-0.06197695279102,0.3073582351207733,3.088704443979919,0.1311683848189082,0.0699053569689681,0.0204482894219425,0.1002920095806823,0.0598233132880801,0.1346931706790416,0.1882400844141611,0.1539375451753041,30.01935771355382,0.4769834548175216,320.0357031449619,319.01101677347253,0.5786966431435736,0.5707381318062674,0.0,0.0,0.27,0.3462954865095246,1.2018337,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,5420.0,15.6,348.3,0.0,3.0,0.05949,0.0024399999529123,24.4,0.0,3.0,50.0,7.9,24.4,53.9,0.0,0.0,0.0,0.0,251,123160,2029m390,9948,SER,0.07807568,322.5323,666.945,928.30475,1189.9347,1.341609,1.2018337,1.049809,1.0868685,1.2455577,1484160.2,9.313924,263068.28,-0.18222259,1.9226162E7,-0.34631166,3.0464938E7,16.228567,15.439775,15.080773,14.811193,15.053174,15.53478,14.058514,13.746656,0.7887926,0.35900116,0.628582,0.26958084,18.7437,18.1055
251,4,0.050331,203.0602222047456,-38.87094997566494,,0.4637188820126479,36.9821,1.7209,35.3635,1.9503,33.8192,2.1691,32.1474,2.4061,0.0477,0.0024,0.0311,0.0015,0.0335,0.0018,0.0532,0.0029,,,,,0.07728978,204r,0.0166666666666666,,8.187509499062745,20.770148357244004,42.97491664670043,622.2464933302922,606.7255342384666,58.99533136889405,55.18675791665925,20.94039549078586,26.335852984041345,0.5503479160125164,-2.0607577058944564,0.1923272744468152,-0.0686008842669382,0.2952390313148498,3.6003161307343365,0.1158286281604443,0.0175896488634052,0.0241336633663366,0.0628020874625406,0.0401711754226158,0.1894416915008517,0.2261951381231428,0.1745903818106491,25.845143481993865,0.9729419068064428,320.7428711379283,319.44136361632235,0.5992313110371396,1.5476327866220256,0.0,0.0,0.27,0.3462954865095246,1.2240077,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,8395.0,16.1,520.1,0.0,3.0,0.03063,0.0026799999177455,11.4,0.0,3.0,50.0,5.1,11.4,36.4,0.0,0.0,0.0,0.0,251,124285,2031m387,12559,DUP,0.07728978,0.0,0.0,0.0,0.0,1.3488886,1.2240077,1.0474104,1.0172089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,18.9389,18.0173
251,2,0.051642,203.0300949550452,-38.87743300651569,0.6679463047861596,0.7012300278253196,1.5282,6.1087,12.0731,,22.1343,,33.0256,,0.0339,0.206,0.4745,,0.9228,,1.4084,,19.237544764061298,18.586960961051147,18.19973772361881,17.618822408436195,0.07727286,205r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,masking_sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,251,123160,2029m390,10027,SER,0.07727286,21.705069,38.211876,53.244286,91.139885,1.3300114,1.2099723,1.049809,1.0135481,6.0,1515.9082,1.3120754,116226.73,0.047694877,215894.33,0.10026872,320803.53,19.158598,18.544504,18.184317,17.600729,16.388361,16.115088,15.935123,13.270359,0.6140938,0.36018753,0.9437752,0.58358765,19.5011,19.1884
251,5,0.048934,203.0630766554335,-38.88695055417312,0.97053507722811,0.9953096490383917,12.0923,1.0255,11.4052,1.146,10.7495,1.2611,10.0398,1.3856,0.0101,0.0021,0.0062,0.0012,0.0069,0.0015,0.0116,0.0027,17.017029559333523,16.406484558477356,16.150963670183224,15.915867513735462,0.07852939,206r,0.0166666666666666,,3.2182690280637685,6.313097204940861,11.959322029218823,213.93471496364344,213.95348585214705,14.999171286593914,19.53934791481236,6.755091727150667,9.567126693434233,0.5099740811266559,-1.4615142588719483,-0.4227989170247932,-0.0252761416678115,0.5865985751152039,2.850421073035517,0.0531824133505599,0.0227568482699114,0.0383693045563549,0.0240130233744385,0.1072735325483538,0.1476964571573416,0.2267863976192949,0.5185408812847447,9.932694366387327,0.9286392435088512,319.2142392941103,320.15216661308483,0.577394653035023,2.586084411666131,0.0,0.0,0.27,0.3462954865095246,1.2018337,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,1312.0,15.6,84.3,0.0,3.0,0.0504,0.0026599999982863,18.9,0.0,3.0,50.0,5.8,18.9,85.1,0.0,0.0,0.0,0.0,251,123160,2029m390,11259,SER,0.07852939,166.11035,284.09012,344.18793,432.0067,1.341609,1.2018337,1.049809,1.0868685,1.2924693,527553.25,2.994562,968142.7,-0.22523224,1.5539372E7,0.4182179,2.0534918E7,16.949009,16.36636,16.15801,15.911274,15.562079,15.831433,13.295773,12.435364,0.58264923,0.20834923,0.45508575,0.24673653,18.5269,18.1659
