GAL,ra,dec,radvel,z,mag,r20,r50,r80,flux_c,flux_e,rpetro_c,rpetro_e,rhalf_c,rhalf_e,Gini,M20,F(G_M20),S(G_M20),SN_per_pixel,C,A,S,M,I,D,Ao,As,Ser_A,Ser_R,Ser_n,Ser_xc,Ser_yc,Ser_ellip,Ser_theta,flag_morph,flag_sersic,ima_sc_pix2arc,ima_sc_arc2kpc,psf_arcsec,size_image_phy_kpc,zp_ima,eta,petro_extent_cas,snr,area_min,debleding,area_min_deblend,skybox_x,skybox_y,sky_method,nsigma,npixels,dilate_size,mask_stars,fwhm,threshold,roundlo,roundhi,sharplo,aper_stars,aper_fact,aper_center,aper_ellip,aper_pa,dr,View,area_segmap_pix,area_psf_pix,ratio_segmap_psf,flag_area,flag_area_th,SN_gal,bck,ratio_SN_gal,flag_SN,flag_SN_th,perc_SN_flag,perc_20_SN_gal,perc_50_SN_gal,perc_80_SN_gal,flag_image,flag_bck,flag_object,flag_statmorph,index,ID,type,CHI2NU,XC_g,e_XC_g,YC_g,e_YC_g,RE_g,e_RE_g,MAG_g,e_MAG_g,n_g,e_n_g,AR_g,e_AR_g,PA_g,e_PA_g,XC_r,e_XC_r,YC_r,e_YC_r,RE_r,e_RE_r,MAG_r,e_MAG_r,n_r,e_n_r,AR_r,e_AR_r,PA_r,e_PA_r,XC_i,e_XC_i,YC_i,e_YC_i,RE_i,e_RE_i,MAG_i,e_MAG_i,n_i,e_n_i,AR_i,e_AR_i,PA_i,e_PA_i,XC_z,e_XC_z,YC_z,e_YC_z,RE_z,e_RE_z,MAG_z,e_MAG_z,n_z,e_n_z,AR_z,e_AR_z,PA_z,e_PA_z,brickid,brickname,objid,mag_g,mag_r,mag_i,mag_z,mag_w1,mag_w2,mag_w3,mag_w4,g_r,r_i,r_z,i_z,z_2,stellar_mass,error_stellar_mass,log_SFR,error_log_SFR,survey,band,FUV,fuv_magerr,NUV,nuv_magerr
1059r,188.91056772859548,11.923533043402896,5000.0,0.1578,,3.924988815256979,8.962953549122,17.691369380278132,96.14716720130072,96.326840067599,22.93904532665672,28.122730941385008,9.2127404235685,11.217789490173596,0.5572948488411995,-2.0095717222067577,0.191242705253221,-0.0546085690339518,0.198172390460968,3.269615133865397,0.0768279081113552,0.0057533543226863,0.01212789415656,0.0093123919328811,0.0176586311578252,0.1451338188925853,0.2436377912380466,0.1180682668581386,9.412799622085007,1.1227699076775497,319.77541126160025,319.9905387120775,0.3469018981423038,2.001495191375354,1.0,0.0,0.27,0.3462954865095246,1.3595089,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1942.0,19.9,97.5,0.0,3.0,0.02128,0.0026499999221414,8.0,0.0,3.0,50.0,4.1,8.0,21.1,0.0,0.0,0.0,0.0,1059,9281,SER,0.566757891120194,572.9582,0.0026,572.5778,0.0024,31.8848,0.1639,16.9651,0.0029,3.3525,0.0112,0.8379,0.0008,79.7146,0.1777,572.9582,0.0026,572.5778,0.0024,39.6519,0.1665,15.7377,0.0022,4.7085,0.0097,0.8379,0.0008,79.7146,0.1777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.9582,0.0026,572.5778,0.0024,55.0851,0.4646,14.7678,0.0037,7.4028,0.0236,0.8379,0.0008,79.7146,0.1777,399795,,9281,18.566092,17.350756,16.837149,16.458803,16.51229,17.235956,16.760378,,1.2153358,0.513607,0.8919525,0.3783455,0.1578,11.299,0.055,-0.779,0.975,NGS,1,-999.0,-999.0,23.71232,0.2722437
677r,181.99386872976336,-1.905896144743604,5000.0,0.0709,,5.614845662983262,12.129340832581066,21.55140629719518,138.9428475834257,142.2267072908509,27.43779093295454,37.69535626059751,12.493154489929102,15.750992250132906,0.5311374610076477,-1.8867215780714823,-0.0233715144086064,-0.0634282129543648,0.1959254741668701,2.9206889566593794,0.0506872284980743,0.0055931127782557,0.0149484536082474,0.0267357314743525,0.0380604057611718,0.0819880896036015,0.2470887446980283,0.1009129117207145,14.11793710818499,0.8134671202975247,320.2708932138792,320.5288300840415,0.4385061989233171,0.4400358223299889,0.0,0.0,0.27,0.3462954865095246,1.2024523,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2541.0,15.6,163.1,0.0,3.0,0.02606,0.0037599999923259,6.9,0.0,3.0,50.0,3.9,6.9,19.5,0.0,0.0,0.0,0.0,677,8173,SER,0.576191865646519,343.5259,0.0037,344.3159,0.0047,10.0647,0.0202,17.889,0.0018,1.0257,0.0037,0.7469,0.0008,37.9284,0.1537,343.5259,0.0037,344.3159,0.0047,10.0943,0.0125,17.2241,0.0012,1.1694,0.0024,0.7469,0.0008,37.9284,0.1537,343.5259,0.0037,344.3159,0.0047,10.1226,0.0168,16.9182,0.0014,1.3065,0.0031,0.7469,0.0008,37.9284,0.1537,343.5259,0.0037,344.3159,0.0047,10.1532,0.0286,16.741,0.0023,1.4549,0.0052,0.7469,0.0008,37.9284,0.1537,319575,,8173,17.642012,17.01736,16.751732,16.57598,17.030231,17.621126,17.687386,11.630368,0.62465096,0.2656288,0.44138145,0.17575264,0.0709,10.062,0.06,0.196,0.093,AIS,3,19.94785,0.159048,19.69271,0.1080454
747r,42.14745735901303,-0.6786480569514597,5000.0,0.0722,,1.8979685989119404,3.881823918260659,7.439926765538324,92.29206140178566,91.72798928826388,9.22088843749795,10.989759773980916,4.361299335869108,5.381114628045558,0.5190418975749264,-1.829416413320916,-0.1229570325727196,-0.0674374028524302,0.5090720653533936,2.9663981884188617,0.0209902031284516,0.095826955668924,0.0,0.0,0.0087236157526989,0.0477231678967071,0.2421916039943004,0.472257834749654,4.589059862857283,1.7690941882723978,319.9971333609324,319.9986139805264,0.4526240396825472,2.820369228397628,0.0,0.0,0.27,0.3462954865095246,1.1595948,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1068.0,14.5,73.7,0.0,3.0,0.01747,0.0023399998899549,7.5,0.0,3.0,50.0,3.8,7.5,32.7,0.0,0.0,0.0,0.0,747,8285,SER,0.508354193135128,343.3395,0.0059,344.5025,0.0063,20.5598,0.1369,17.8601,0.0052,1.8908,0.0118,0.9263,0.0017,40.6626,0.8848,343.3395,0.0059,344.5025,0.0063,19.5936,0.0891,17.2039,0.0034,2.0429,0.0075,0.9263,0.0017,40.6626,0.8848,343.3395,0.0059,344.5025,0.0063,18.6717,0.0846,16.8966,0.0033,2.1880,0.0081,0.9263,0.0017,40.6626,0.8848,343.3395,0.0059,344.5025,0.0063,17.6738,0.1297,16.7573,0.0052,2.3451,0.0131,0.9263,0.0017,40.6626,0.8848,326216,,8285,18.400654,17.495195,17.117981,16.8584,17.152807,17.727259,16.80715,,0.90545845,0.37721443,0.63679504,0.2595806,0.0722,10.242,0.03,-1.584,0.854,GII,1,-999.0,-999.0,23.30106,0.4130577
285r,216.29868764064707,0.4614319240492213,5000.0,0.052,,4.0794426715925045,7.713441352629358,12.771267735887406,87.00332934019569,87.14517051596587,15.931793328857388,17.840905643499575,7.952384404491895,9.151900526289923,0.4471127812084708,-1.6731699095783708,-0.5872849856802578,-0.1169289640350074,0.290986955165863,2.4781658757037874,0.1114919694142369,0.0029604916980517,0.0,0.0,0.019596132103515,0.1534266841568137,0.1648842088145243,0.1509969451933406,8.277286051289876,0.7895563573126244,320.2113978502134,320.2726939899661,0.256227662306244,2.2660878784523235,0.0,0.0,0.27,0.3462954865095246,1.3264501,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1656.0,19.0,87.4,0.0,3.0,0.01722,0.0019000000320374,9.1,0.0,3.0,50.0,4.5,9.1,41.5,0.0,0.0,0.0,0.0,285,2550,SER,0.852551101749797,342.7030,0.0019,343.7417,0.0014,11.8315,0.0048,17.1835,5.0E-4,0.9530,0.0010,0.4306,0.0001,53.501,0.0136,342.7030,0.0019,343.7417,0.0014,12.0895,0.0033,16.7587,0.0004,0.9669,0.0007,0.4306,0.0001,53.501,0.0136,342.7030,0.0019,343.7417,0.0014,12.3357,0.0045,16.6080,0.0018,0.9802,0.0008,0.4306,0.0001,53.501,0.0136,342.7030,0.0019,343.7417,0.0014,12.6022,0.0072,16.4491,6.0E-4,0.9945,0.0013,0.4306,0.0001,53.501,0.0136,334113,,2550,18.019144,17.617613,17.475004,17.35322,17.844133,18.346178,17.532747,,0.40153122,0.14260864,0.26439285,0.12178421,0.052,9.274,0.054,-0.258,0.046,AIS,3,19.86498,0.1825529,19.39768,0.1095255
944r,125.82937624691463,4.319050108774935,5000.0,0.1035,,4.083252360937964,8.900497895534055,17.30751271756072,204.00104473695225,202.027056338854,21.36798210494794,24.505249319913556,9.249103044809878,11.448011074557668,0.5287376079033705,-1.724312902571956,-0.14779999939595,-0.043229261633165,0.3680978417396545,3.1361421877806714,0.1734850770105456,0.0147125743521924,0.0075512405609492,0.0031343571659596,0.1039454344475458,0.3191205365463867,0.2379831070510513,0.3111610132426872,10.208616683463134,0.9533050187232948,319.46936568531936,319.47149034637914,0.5166216082328285,0.9493068096645216,0.0,0.0,0.27,0.3462954865095246,1.5292029,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,2098.0,25.2,83.3,0.0,3.0,0.03405,0.0038199999835342,8.9,0.0,3.0,50.0,4.1,8.9,32.8,0.0,0.0,0.0,0.0,944,4469,SER,0.552461105513052,344.4269,0.0025,343.5662,0.002,10.8725,0.0733,18.2679,0.0037,4.0186,0.0272,0.5665,0.0011,57.3388,0.1038,344.4269,0.0025,343.5662,0.002,9.6319,0.0469,17.3759,0.0024,4.2752,0.0168,0.5665,0.0011,57.3388,0.1038,344.4269,0.0025,343.5662,0.002,8.4482,0.0521,17.0253,0.0031,4.5200,0.0252,0.5665,0.0011,57.3388,0.1038,344.4269,0.0025,343.5662,0.002,7.1669,0.0848,16.8265,0.0059,4.7850,0.0435,0.5665,0.0011,57.3388,0.1038,355342,,4469,17.497782,16.618769,16.176136,15.877072,16.356007,16.770115,16.242027,12.353974,0.87901306,0.44263268,0.74169636,0.29906368,0.1035,10.909,0.053,0.471,0.153,MIS,1,-999.0,-999.0,20.63633,0.05060832
49r,205.1243485008455,4.296057479037806,5000.0,0.0249,,4.584408941703764,9.233123226742215,16.230956610372143,97.89494829821876,97.22755794774378,20.709632597206536,25.35902243662086,9.396974823866309,11.753561014410296,0.5110591974696561,-1.5451025387770827,-0.3595009131526838,-0.0358206473950549,0.241706371307373,2.74530382917811,0.1622154460342434,-0.0075298655975852,0.0056497175141242,0.0,0.1079462049009823,0.0317538858768829,0.239064657587101,0.1318754144157899,10.752684844148984,0.7946177358866656,317.42644005703806,319.2880274963445,0.4872049548043738,0.1283290000081026,0.0,0.0,0.27,0.3462954865095246,1.2699856,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1360.0,17.4,78.3,0.0,3.0,0.03097,0.0044800001196563,6.9,0.0,3.0,50.0,3.8,6.9,21.3,0.0,0.0,0.0,0.0,49,2073,SER,1.10111060858597,343.5404,0.0025,343.0473,0.0028,13.4879,0.0138,17.9103,8.0E-4,1.1722,0.0017,0.7086,0.0004,-42.0828,0.0624,343.5404,0.0025,343.0473,0.0028,13.306,0.0096,17.5464,0.0006,1.2265,0.0012,0.7086,0.0004,-42.0828,0.0624,343.5404,0.0025,343.0473,0.0028,13.1325,0.0179,17.4456,0.0012,1.2783,0.0023,0.7086,0.0004,-42.0828,0.0624,343.5404,0.0025,343.0473,0.0028,12.9446,0.0304,17.3367,0.0024,1.3344,0.0039,0.7086,0.0004,-42.0828,0.0624,355659,,2073,17.763653,17.527203,17.373192,17.447495,18.245625,18.881159,,17.683645,0.2364502,0.15401077,0.0797081,-0.07430267,0.0249,8.441,0.075,-0.761,0.048,MIS,1,-999.0,-999.0,18.90552,0.02347785
1014r,159.7931882774395,1.2992740786235295,5000.0,0.1291,,3.643317008710228,9.16059788774299,18.3125351333184,156.38586644394678,156.1194637997142,22.416354361158582,26.611933604162687,11.701863294765996,13.441969592014669,0.5902108669737289,-2.0189949699546847,0.360707305698555,-0.0233315425197095,0.2550036311149597,3.5062575481020097,0.1077041886133479,0.0118903507948929,0.0024449877750611,0.0,0.0344407226364692,0.254959731326224,0.916293678743849,0.1682485440501615,9.42181020095389,1.4360573497606302,318.9993981308872,320.0003816618915,0.2480183864938605,0.4487501489468669,0.0,0.0,0.27,0.3462954865095246,1.3135737,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2712.0,18.6,145.9,0.0,3.0,0.01981,0.0023900000378489,8.3,0.0,3.0,50.0,4.1,8.3,24.7,0.0,0.0,0.0,0.0,1014,1992,SER,0.993838877277499,344.3773,0.0026,344.3054,0.0021,22.7384,0.0395,17.1001,0.0014,1.6574,0.0039,0.3202,0.0002,51.1936,0.0159,344.3773,0.0026,344.3054,0.0021,21.9409,0.0244,16.2783,0.0008,2.0159,0.0023,0.3202,0.0002,51.1936,0.0159,344.3773,0.0026,344.3054,0.0021,21.1799,0.0284,15.8862,0.0009,2.3579,0.0029,0.3202,0.0002,51.1936,0.0159,344.3773,0.0026,344.3054,0.0021,20.3562,0.0477,15.6382,0.0015,2.7281,0.0051,0.3202,0.0002,51.1936,0.0159,338207,,1992,17.540815,16.772223,16.38424,16.147429,16.271536,16.614107,15.315125,,0.76859283,0.38798332,0.624794,0.23681068,0.1291,11.06,0.031,0.72,0.101,MIS,3,20.37729,0.0676589,19.88259,0.04316647
760r,129.96795974168282,7.531136861895341,5000.0,0.1152,,4.44843213972333,9.725408100346849,18.641040283834226,88.171460882687,105.73928810107492,23.366917167392728,71.75627437502766,14.44606764995988,25.394102513537977,0.6647169020716501,-1.416456636114761,0.3119531140821978,0.1341822606309818,0.1345760077238083,3.111315875652865,0.1536403663826244,0.0165547007484548,0.3189568706118355,0.1294193654027925,0.2368652384191205,0.2877073047727159,0.7581048777032472,0.1012831855418418,12.075767106041669,0.9203247571998132,319.2681720668294,320.12806531759657,0.5832621601637804,0.8579778902349037,0.0,0.0,0.27,0.3462954865095246,1.1466883,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,1904.0,14.2,134.4,0.0,3.0,0.02709,0.0046399999409914,5.8,0.0,3.0,50.0,3.7,5.8,13.7,0.0,0.0,0.0,0.0,760,1866,SER,0.322428233878359,344.2880,0.0013,344.6327,0.0024,9.1547,0.023,18.1822,0.0019,1.5985,0.0069,0.3272,0.0003,-24.6115,0.0257,344.2880,0.0013,344.6327,0.0024,9.1183,0.0141,17.2575,0.0012,1.8193,0.0043,0.3272,0.0003,-24.6115,0.0257,344.2880,0.0013,344.6327,0.0024,9.0835,0.0127,16.9407,0.0009,2.0298,0.0040,0.3272,0.0003,-24.6115,0.0257,344.2880,0.0013,344.6327,0.0024,9.0459,0.0206,16.5835,0.0015,2.2578,0.0065,0.3272,0.0003,-24.6115,0.0257,373996,,1866,18.499609,17.653133,17.228039,16.958187,17.009125,17.491545,17.635519,,0.8464756,0.4250946,0.6949463,0.26985168,0.1152,10.603,0.051,0.145,0.123,AIS,3,21.87984,0.4571629,20.81246,0.2123005
729r,181.86326613818972,2.496024443017023,5000.0,0.1081,,3.897555988297758,7.746565268396369,13.55786461843361,76.72136436280226,76.47509874640082,17.646476222304702,21.468943860726675,7.954813353827714,10.370602936057317,0.4614758431539806,-1.8010010604060762,-0.427600841526385,-0.1204780626740038,0.2654363512992859,2.706994652139005,0.1527716042033307,0.0316916998205332,0.0014880952380952,0.0,0.0087005278201674,0.2927878910413986,0.3576720949665863,0.1442180895897286,9.24630029837436,0.7069024955910755,320.2153129968082,320.0826802280733,0.4430464615046764,1.2651908882202056,0.0,0.0,0.27,0.3462954865095246,1.1259451,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1179.0,13.7,86.3,0.0,3.0,0.03384,0.0024900001008063,13.6,0.0,3.0,50.0,5.0,13.6,37.8,0.0,0.0,0.0,0.0,729,4710,SER,0.681203510126403,346.9465,0.0053,343.9933,0.0055,28.1724,0.023,16.7646,8.0E-4,0.6872,0.0013,0.4242,0.0001,-43.9276,0.0187,346.9465,0.0053,343.9933,0.0055,27.026,0.0155,15.8523,0.0005,0.7677,0.0009,0.4242,0.0001,-43.9276,0.0187,346.9465,0.0053,343.9933,0.0055,25.9321,0.0144,15.3937,0.0005,0.8446,0.0008,0.4242,0.0001,-43.9276,0.0187,346.9465,0.0053,343.9933,0.0055,24.748,0.0209,15.0378,7.0E-4,0.9277,0.0013,0.4242,0.0001,-43.9276,0.0187,345495,,4710,18.262224,17.67796,17.380615,17.220654,17.327625,17.804922,17.095114,,0.58426476,0.2973442,0.4573059,0.1599617,0.1081,10.188,0.048,0.19,0.085,AIS,3,21.07182,0.1991895,20.3359,0.1044454
460r,210.15683192855795,5.276176513457481,5000.0,0.0529,,7.111805460801431,17.534287159466455,32.723489105647346,228.9221141769716,228.7442999597957,42.83422877520704,53.159601189733145,17.524036035009022,26.106492268947417,0.4762569356555328,-1.8361799622725856,-0.3300554546502106,-0.1107346484569119,0.2225218266248703,3.3143986768823304,0.214224546675111,0.0121981374747191,0.0965417867435158,0.1108913442302826,0.1140019966466434,0.3470396185595765,0.2343903801241127,0.0850113725750029,21.43378129814321,0.5976690652890602,322.1679412848976,319.8338730504547,0.544980434587313,2.9924514477631066,0.0,0.0,0.27,0.3462954865095246,1.272316,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,3509.0,17.4,201.2,0.0,3.0,0.04317,0.0046500000171363,9.3,0.0,3.0,50.0,5.1,9.3,16.9,0.0,0.0,0.0,0.0,460,1670,SER,0.763039209767131,343.9959,0.0012,344.5233,0.0019,13.7265,0.0076,16.5449,5.0E-4,1.3500,0.0012,0.5873,0.0001,15.0542,0.0205,343.9959,0.0012,344.5233,0.0019,13.143,0.0051,15.8138,0.0003,1.3121,0.0008,0.5873,0.0001,15.0542,0.0205,343.9959,0.0012,344.5233,0.0019,12.5864,0.0046,15.4906,0.0009,1.2760,0.0007,0.5873,0.0001,15.0542,0.0205,343.9959,0.0012,344.5233,0.0019,11.9838,0.0065,15.3208,4.0E-4,1.2369,0.0010,0.5873,0.0001,15.0542,0.0205,361424,,1670,16.619574,16.231464,16.020662,15.959121,16.607561,17.095463,15.307646,13.647757,0.3881092,0.21080208,0.27234364,0.061541557,0.0529,9.939,0.064,0.157,0.063,MIS,3,18.50751,0.0172288,18.16218,0.01131666
612r,241.74555799867912,-0.2070894834464789,5000.0,0.0503,,6.140982060255579,13.235487373316955,25.833512519073462,220.89834042743055,219.637312550038,31.313846922429445,42.25854747175472,13.644806604579436,18.81379141801413,0.5339705430263357,-1.9281352709075184,0.0193519307192722,-0.0663799650600728,0.2320349067449569,3.119728157331449,0.0189828860055595,-0.0523302296428007,0.032171581769437,0.0827557473301768,0.0051673199748586,-0.0577003730967728,0.2551195921167166,0.1303217537342587,15.946682688459475,0.9653163378166664,320.1416966860887,320.249954046838,0.498009062477261,0.9789889069128834,0.0,0.0,0.27,0.3462954865095246,1.4295088,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2877.0,22.0,130.7,0.0,3.0,0.03546,0.0051400000229477,6.9,0.0,3.0,50.0,3.8,6.9,18.3,0.0,0.0,0.0,0.0,612,5697,SER,0.430977387603723,343.7064,0.0064,342.9553,0.007,14.5728,0.0241,17.9582,0.0016,0.7939,0.0024,0.7739,0.0007,-42.3301,0.177,343.7064,0.0064,342.9553,0.007,14.3259,0.0177,17.4657,0.0013,0.9654,0.0018,0.7739,0.0007,-42.3301,0.177,343.7064,0.0064,342.9553,0.007,14.0903,0.0269,17.2591,0.0017,1.1291,0.0030,0.7739,0.0007,-42.3301,0.177,343.7064,0.0064,342.9553,0.007,13.8353,0.0437,17.1363,0.0029,1.3062,0.0049,0.7739,0.0007,-42.3301,0.177,329894,,5697,17.190157,16.573217,16.269436,16.084288,16.378778,16.879313,15.261119,14.434545,0.61693954,0.3037815,0.48892975,0.18514824,0.0503,9.917,0.046,0.009,0.064,MIS,1,-999.0,-999.0,19.76952,0.08545707
885r,168.01963588104942,10.415109041185351,5000.0,0.0824,,3.5566997509668443,8.309116333437961,16.39415005946178,169.68437289375345,170.84232845561988,20.670238862667578,26.80942779181117,8.94792823768882,11.275385183846716,0.533035608515183,-2.013354182575961,0.0737807106752965,-0.0791509789480276,0.3009834885597229,3.318208507254574,0.0438697075217884,0.0050795148595966,0.0039936102236421,0.0,0.0056187964951338,0.0929032009912112,0.219484205829621,0.2415878253871145,9.289908047114716,1.180482864607968,320.0336883217034,320.0215091381931,0.4281529214582856,1.1694120224841489,0.0,0.0,0.27,0.3462954865095246,1.4576001,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1724.0,22.9,75.3,0.0,3.0,0.04415,0.0052899997681379,8.3,0.0,3.0,50.0,4.2,8.3,20.4,0.0,0.0,0.0,0.0,885,4905,SER,0.587897705713266,343.8467,0.0034,344.4335,0.004,40.2993,0.6787,17.5714,0.0091,5.1991,0.0514,0.6704,0.0019,-41.6985,0.2036,343.8467,0.0034,344.4335,0.004,37.9566,0.4918,16.6351,0.0066,6.4848,0.0383,0.6704,0.0019,-41.6985,0.2036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.8467,0.0034,344.4335,0.004,33.3017,0.7566,15.9577,0.0097,9.0394,0.0874,0.6704,0.0019,-41.6985,0.2036,391229,,4905,17.55303,16.649475,16.256588,15.999901,16.370876,16.944937,17.413343,16.635427,0.9035549,0.39288712,0.6495743,0.25668716,0.0824,10.645,0.039,-1.655,0.878,GII,3,21.14333,0.0998031,20.7074,0.08584037
1007r,356.4007475509849,-0.5001916952429002,5000.0,0.0802,,3.525546082110546,8.950147879252217,18.240694206161084,269.8677088517038,269.90845681245264,23.57427838456249,24.44568521522732,9.214446029165572,9.510393799528936,0.5673009867763951,-2.123130343990551,0.3194692129286069,-0.0604871409060555,0.3143570125102997,3.5690748352678896,0.0237649517160432,-0.0076524642250121,0.001360544217687,0.0,0.0221147892888249,5.461529809635E-4,0.1520697832097072,0.2782390474265664,8.316105932152796,1.3522886465189297,319.6965450991024,319.69298342739427,0.0683137812954313,0.4471709144318159,0.0,0.0,0.27,0.3462954865095246,1.2820928,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,3675.0,17.7,207.5,0.0,3.0,0.02556,0.0020600000862032,12.4,0.0,3.0,50.0,4.8,12.4,37.9,0.0,0.0,0.0,0.0,1007,8766,SER,0.821912140544979,344.1034,0.0012,344.0917,0.001,10.6677,0.0168,17.6128,0.0011,2.2238,0.0046,0.6857,0.0003,-58.9009,0.0375,344.1034,0.0012,344.0917,0.001,10.617,0.0064,16.5342,0.0004,2.5525,0.0018,0.6857,0.0003,-58.9009,0.0375,344.1034,0.0012,344.0917,0.001,10.5686,0.0153,16.0254,0.0010,2.8661,0.0042,0.6857,0.0003,-58.9009,0.0375,344.1034,0.0012,344.0917,0.001,10.5162,0.0302,15.7063,0.0018,3.2055,0.0082,0.6857,0.0003,-58.9009,0.0375,328913,,8766,16.894924,16.01707,15.649179,15.385864,15.540607,15.605269,14.366822,13.124791,0.8778534,0.3678913,0.6312065,0.2633152,0.0802,10.788,0.049,0.123,0.388,AIS,3,21.93635,0.36878,21.66899,0.2217106
425r,228.07973918813695,-2.682700827416514,5000.0,0.0418,,7.830206699864736,17.24291481203753,31.49714489141602,166.306256730473,162.2403604622383,37.77365965578857,57.31776744633405,18.50006671173838,24.725511623817997,0.5668661658799463,-1.7831922938114206,0.081739780717049,-0.0136662246186405,0.1751654595136642,3.022489808273721,0.1188623388894271,0.0372927377916523,0.0180681028492008,0.0057094172492989,0.0061529154194514,0.1324926375359301,0.292640254862635,0.088202220450149,20.25778606953041,0.68073422052621,320.14553183641,319.7128477791137,0.6513684917847081,1.3400753569255648,0.0,0.0,0.27,0.3462954865095246,1.507359,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,2665.0,24.5,108.9,0.0,3.0,0.03254,0.0041000000201165,7.9,0.0,3.0,50.0,3.9,7.9,19.1,0.0,0.0,0.0,0.0,425,1908,SER,0.800215248865823,343.8460,0.0063,343.2235,0.006,20.3457,0.0246,16.7904,0.0011,1.0344,0.0025,0.2593,0.0002,-46.6148,0.0188,343.8460,0.0063,343.2235,0.006,20.3293,0.0192,16.0729,0.0011,1.2228,0.0019,0.2593,0.0002,-46.6148,0.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.8460,0.0063,343.2235,0.006,20.2969,0.034,15.4742,0.0012,1.5971,0.0037,0.2593,0.0002,-46.6148,0.0188,315440,,1908,17.649078,16.967123,16.629248,16.413124,16.700197,17.251595,15.900393,,0.68195534,0.33787537,0.55399895,0.21612358,0.0418,9.764,0.047,-0.435,0.096,AIS,1,-999.0,-999.0,20.34131,0.1653155
