Group,Gal,ID,ra,dec,type,CHI2NU,RE_g,e_RE_g,MAG_g,e_MAG_g,n_g,e_n_g,RE_r,e_RE_r,MAG_r,e_MAG_r,n_r,e_n_r,RE_i,e_RE_i,MAG_i,e_MAG_i,n_i,e_n_i,RE_z,e_RE_z,MAG_z,e_MAG_z,n_z,e_n_z,mag_g,mag_r,mag_i,mag_z,mag_w1,mag_w2,mag_w3,mag_w4,g_r,r_i,r_z,i_z,zmemb,gmemb,FUV,NUV,GAL,radvel,z,mag,r20,r50,r80,flux_c,flux_e,rpetro_c,rpetro_e,rhalf_c,rhalf_e,Gini,M20,F(G_M20),S(G_M20),SN_per_pixel,C,A,S,M,I,D,Ao,As,Ser_A,Ser_R,Ser_n,Ser_xc,Ser_yc,Ser_ellip,Ser_theta,flag_morph,flag_sersic,ima_sc_pix2arc,ima_sc_arc2kpc,psf_arcsec,size_image_phy_kpc,zp_ima,eta,petro_extent_cas,snr,area_min,debleding,area_min_deblend,skybox_x,skybox_y,sky_method,nsigma,npixels,dilate_size,mask_stars,fwhm,threshold,roundlo,roundhi,sharplo,aper_stars,aper_fact,aper_center,aper_ellip,aper_pa,dr,View,area_segmap_pix,area_psf_pix,ratio_segmap_psf,flag_area,flag_area_th,SN_gal,bck,ratio_SN_gal,flag_SN,flag_SN_th,perc_SN_flag,perc_20_SN_gal,perc_50_SN_gal,perc_80_SN_gal,flag_image,flag_bck,flag_object,flag_statmorph,r_theta,Rij,sigmalos
3,3,7086,2.842623280146343,-53.953910753132,SER,1.29447729146699,12.9987,0.0366,18.9372,0.0026,0.6455,0.0055,12.6179,0.0328,18.6544,0.0029,0.8063,0.0043,12.2546,0.0548,18.4659,0.0044,0.9598,0.0083,11.8613,0.0866,18.4384,0.007,1.1259,0.0138,18.939981,18.655025,18.444674,18.396204,19.029074,,16.632574,,0.28495598,0.21035194,0.2588215,0.048469543,0.0,,19.9107,19.7047,702r,5000.0,0.0166666666666666,,4.449985036106099,8.870392816863848,16.04084727334293,34.61196644993578,33.171061647912,20.96955253471558,24.859561821135607,8.893638966426199,12.758757608353836,0.4680002210139442,-1.6017983278948675,-0.5333526647498332,-0.0863297487735818,0.1692146956920623,2.7843437664315007,0.2754357718239874,0.0329598549683634,0.0045385779122541,0.0,0.0201653795770893,0.4692199490000904,0.483790261912667,0.0700831792314116,10.852076227432066,0.473380362006126,319.5877984367025,320.16978996494504,0.6166281764150187,2.591305312843569,0.0,0.0,0.27,0.3462954865095246,1.2221423,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,852.0,16.1,52.9,0.0,3.0,0.02299,0.0025100000202655,9.2,0.0,3.0,50.0,4.3,9.2,22.1,0.0,0.0,0.0,0.0,1.249,,
3,1,6881,2.834674521202194,-53.95652455274381,SER,1.29447729146699,6.0261,0.0303,19.3526,0.0036,1.2663,0.0133,6.2935,0.0223,18.9136,0.003,1.2493,0.0083,6.5486,0.0355,18.74,0.0046,1.2331,0.0115,6.8247,0.0579,18.607,0.0075,1.2155,0.0197,19.37119,18.964146,18.81202,18.714947,19.151058,19.493313,16.51257,14.41983,0.40704346,0.15212631,0.24919891,0.0970726,0.0,,20.2101,20.5555,703r,5000.0,0.0166666666666666,,2.7445597720510526,5.3915273426790735,9.580134626249764,27.492430609758777,27.59705794841949,11.618304543780186,14.773281182626905,6.067146505300176,8.037297486551553,0.4723506937510126,-1.5670292497996663,-0.5359127958213188,-0.0771898789086511,0.229852944612503,2.714494593299409,0.1420207156327692,0.0835954289171596,0.0109289617486338,0.0232066843392121,0.2278842251700147,0.2215341220436331,0.4461559603948432,0.1112472396050823,5.995565432179324,0.9149570885734144,319.7542635275969,320.7547450013426,0.49045862638145,1.713555316204728,0.0,0.0,0.27,0.3462954865095246,1.2221423,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,661.0,16.1,41.1,0.0,3.0,0.01856,0.0024999999441206,7.4,0.0,3.0,50.0,3.9,7.4,21.7,0.0,0.0,0.0,0.0,1.249,,
4,2,17512,3.317294205529374,-41.59553902475118,SER,1.3069732242099,5.5473,0.0026,17.732,3.0E-4,1.0995,0.0012,5.6020,0.0023,17.136,5.0E-4,1.2036,0.0009,5.6542,0.0036,16.7646,5.0E-4,1.3029,0.0015,5.7107,0.0056,16.6119,9.0E-4,1.4105,0.0024,17.726017,17.161518,16.789007,16.645065,16.512451,16.725801,14.533401,12.039959,0.5644989,0.3725109,0.5164528,0.14394188,0.0,,20.2478,19.4746,621r,5000.0,0.0166666666666666,,2.8397074015055117,5.653641663071215,9.53460182245777,134.47412669581146,134.93185301342464,11.89402251945342,13.009789657534323,6.571358959806479,7.062382827627116,0.4831003016952085,-1.7562254146532204,-0.3515892942540359,-0.0928460339585412,0.4564157426357269,2.630144838218638,0.1119905416174592,0.0487915040264179,0.0,0.0,0.0427793548922244,0.0996798723191222,0.6707076707761231,0.4106966068283647,5.3150453128131465,1.0828972675050363,319.83281099583564,319.52929749026055,0.1090019785193897,0.4712260829920316,0.0,0.0,0.27,0.3462954865095246,1.2177845,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1509.0,16.0,94.4,0.0,3.0,0.02139,0.0024800000246614,8.6,0.0,3.0,50.0,4.2,8.6,40.7,0.0,0.0,0.0,0.0,1.027,,
4,1,17326,3.313891910541071,-41.5710804008087,SER,1.3069732242099,12.2134,0.0058,17.5156,4.0E-4,0.6949,0.0007,12.5604,0.0068,16.918,7.0E-4,0.8614,0.0007,12.8915,0.0116,16.6554,8.0E-4,1.0203,0.0014,13.2499,0.0178,16.4692,0.0014,1.1923,0.0022,17.50663,16.949194,16.716488,16.56418,17.142696,17.737432,16.380747,18.02391,0.557436,0.23270607,0.38501358,0.15230751,0.0,,20.2139,19.7874,622r,5000.0,0.0166666666666666,,5.515674414939671,10.602637273740026,17.713042959430144,164.11143260468492,163.63604596504624,22.14877621202768,24.23519502738079,11.033269672771338,12.318312874723537,0.4620784576415699,-1.7261084843900178,-0.4765184549919468,-0.1094714062650582,0.2843386828899383,2.533472768295317,0.0872083357767491,0.0117416192584248,0.0247787610619469,0.0117654464929904,0.0124447416226642,0.212404221979839,0.2251843342164651,0.14440575224118,11.559579808088571,0.7664873402372434,319.86800618590064,319.8017435440403,0.2540241281962345,1.1500571382422755,0.0,0.0,0.27,0.3462954865095246,1.1646832,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2621.0,14.6,179.3,0.0,3.0,0.02369,0.0024099999573081,9.8,0.0,3.0,50.0,4.4,9.8,39.0,0.0,0.0,0.0,0.0,1.027,,
4,3,18027,3.326564792257373,-41.57320966202985,PSF,1.3069732242099,0.6668,0.0014,16.6222,1.0E-4,0.0990,0.0068,1.0702,0.0016,15.4313,2.0E-4,0.6065,0.0044,1.4552,0.0028,15.048,6.0E-4,1.0907,0.0040,1.8719,0.0043,15.2607,0.001,1.6149,0.0060,16.498264,15.286051,14.907661,14.459379,15.006397,15.617526,17.224209,,1.2122135,0.37838936,0.8266716,0.44828224,0.0,,18.2981,18.3077,623r,5000.0,0.0166666666666666,,1.361916850194776,2.439029094513519,3.9444882248143447,631.777747950576,631.6696966539369,4.948729180843609,5.05821955390482,2.552375883877499,2.6142496212107265,0.4407912462287144,-1.4728152030074686,-0.7574223954836876,-0.0953379794516109,2.5114753246307373,2.309200353741012,0.0928541983718529,0.0,0.0,0.0,0.0187391222170079,0.1591127668168677,0.1145901176620835,6.845292091669984,1.797412189364071,2.5927438142572163,320.0007292364997,320.0212521875098,0.0975854239481809,0.1614525897776156,0.0,0.0,0.27,0.3462954865095246,1.1646832,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1207.0,14.6,82.6,0.0,3.0,0.02229,0.0023499999660998,9.5,0.0,3.0,50.0,4.0,9.5,60.8,0.0,0.0,0.0,0.0,1.027,,
4,4,1689,3.352839182931342,-41.57841924348008,SER,1.3069732242099,12.9504,0.0059,17.5684,4.0E-4,0.9272,0.0010,11.9121,0.0042,16.9612,5.0E-4,1.0069,0.0007,10.9214,0.0059,16.7127,5.0E-4,1.0830,0.0012,9.8489,0.0095,16.551,9.0E-4,1.1653,0.0020,17.609114,16.948034,16.649158,16.41993,16.607527,17.141283,15.730213,,0.6610794,0.2988758,0.5281048,0.22922897,0.0,,19.8293,19.2635,624r,5000.0,0.0166666666666666,,4.024250776531259,8.090686982171178,14.178245982483602,152.5403550812613,153.94658159358937,17.695341393381728,25.22606012120758,8.97830757081173,12.022925536494368,0.4879138524874337,-1.7351605026107118,-0.3423602018779794,-0.0851525959003295,0.3563691079616546,2.734687351266065,0.0600055696197493,0.0414307407357633,0.0,0.0,0.0372426838102263,0.1252232897666207,0.4263620285347435,0.2693523424231951,11.021450712064256,0.7987728268639647,319.7733114345523,320.0921717315832,0.5866995638567926,3.057415188508879,0.0,0.0,0.27,0.3462954865095246,1.177794,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,1770.0,14.9,118.4,0.0,3.0,0.03079,0.0022599999792873,13.6,0.0,3.0,50.0,4.9,13.6,53.4,0.0,0.0,0.0,0.0,1.027,,
5,4,959,3.561644529803487,-22.5731813192512,EXP,0.391049820083143,36.4273,0.5590,18.5819,0.0138,0.8543,0.0179,35.2622,0.3038,18.3333,0.0093,0.9208,0.0087,34.1505,0.4612,18.2544,0.0121,0.9842,0.0151,32.9471,0.8406,18.2725,0.0343,1.0529,0.0285,19.027767,18.64953,18.514843,18.511543,19.51136,19.7697,,13.447844,0.37823677,0.13468742,0.13798714,0.0032997131,0.0,,19.9073,19.6148,657r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,masking_sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.149,,
5,1,5048,3.517442363826179,-22.55279722870329,DUP,0.391049820083143,14.5242,0.0796,17.9612,0.004,2.1413,0.0144,13.5066,0.0440,17.1633,0.002,2.5875,0.0078,12.5357,0.0544,16.7986,0.0025,3.0132,0.0120,11.4847,0.0990,16.5885,0.0051,3.4741,0.0219,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,0.0,,20.2563,20.0467,658r,5000.0,0.0166666666666666,,2.947483118677248,6.85007191182667,13.257526366854863,108.44738693598376,114.9631210954042,16.009951510620755,32.9937086257062,8.145364377446255,13.327884561063785,0.5954957725858753,-2.056592037314573,0.4129223561590818,-0.0233254783267091,0.2582142353057861,3.2650558655805435,0.0777307294916676,0.0581879585863769,0.0266666666666666,0.040911013269779,0.0033540041844467,0.2196570864370474,0.324376815536676,0.2184977305474269,10.06811295511961,1.2197004489487633,320.01833129476955,320.04872272835735,0.6588979508027626,2.5717242492386565,0.0,0.0,0.27,0.3462954865095246,1.0085224,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,1306.0,11.0,119.2,0.0,3.0,0.03785,0.005030000116676,7.5,0.0,3.0,50.0,4.1,7.5,19.3,0.0,0.0,0.0,0.0,1.149,,
5,2,392,3.532034727735171,-22.56296366463138,SER,0.391049820083143,5.9615,0.0130,17.4077,0.0015,1.7597,0.0057,6.3079,0.0071,17.0478,9.0E-4,1.7214,0.0029,6.6385,0.0104,16.9072,0.001,1.6849,0.0038,6.9963,0.0190,16.7514,0.0025,1.6453,0.0072,17.424364,17.09204,16.9814,16.866152,17.541162,18.07087,17.443182,15.140906,0.33232498,0.11063957,0.2258873,0.11524773,0.0,,19.9924,19.2451,659r,5000.0,0.0166666666666666,,2.7022443301953034,5.559290501756228,10.46494891018893,138.18576161341923,138.11085268079992,13.455060835408856,15.164369137604776,5.774121898542965,6.584997800480461,0.527783237700183,-1.8437549260809536,-0.0697508096099932,-0.0607765294020715,0.4132484495639801,2.9400624908571658,0.0554597563126463,0.0035985406688268,0.0,0.0,0.0254293312546276,0.0460885706406335,0.2019574995189923,0.4106743492701972,5.690801422347866,1.1080618041526484,320.0992427381382,319.79575467853425,0.2138045317484346,2.232429552095156,0.0,0.0,0.27,0.3462954865095246,1.0062685,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1017.0,10.9,93.2,0.0,3.0,0.04939,0.0051600001752376,9.6,0.0,3.0,50.0,4.2,9.6,30.9,0.0,0.0,0.0,0.0,1.149,,
5,3,510,3.538734996155598,-22.56840235617855,SER,0.391049820083143,15.2292,0.1667,19.351,0.0102,0.6763,0.0147,16.3985,0.1242,19.1113,0.0078,0.7014,0.0083,17.5141,0.1887,19.071,0.0112,0.7254,0.0149,18.7218,0.3045,18.9221,0.0303,0.7513,0.0268,20.13205,19.95259,19.960804,19.917526,20.74539,,19.718058,13.927919,0.17945862,-0.008213043,0.035064697,0.04327774,0.0,,20.1528,19.8885,660r,5000.0,0.0166666666666666,,7.306629796423641,13.016630512172169,20.194210029400185,25.532982611786213,25.22717334241035,25.915804510738937,38.783300125947285,12.885181605287771,18.52652456226426,0.4681185162082548,-0.9717274814487916,-0.9694062001251263,0.0013672111247901,0.1084273010492324,2.207548826135702,-0.0628755846316966,0.0639647959524969,0.3098591549295774,0.6029537212448546,0.1970979600292086,-0.0412929694538004,0.424126672010284,0.024356214077492,13.89043308229252,0.2213375229764141,316.1400845457607,322.88630138866705,0.5547822506648825,2.183769989523949,1.0,0.0,0.27,0.3462954865095246,1.0062685,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,614.0,10.9,56.3,0.0,3.0,0.02505,0.0052299997769296,4.8,0.0,3.0,50.0,3.4,4.8,6.3,0.0,0.0,0.0,0.0,1.149,,
10,4,1405,5.687584604767833,-20.58857817827894,SER,0.525730090228031,24.9652,0.0200,16.0163,7.0E-4,0.8661,0.0012,24.0932,0.0136,15.5265,6.0E-4,1.0387,0.0008,23.2613,0.0221,15.348,8.0E-4,1.2034,0.0014,22.3607,0.0371,15.2094,0.0017,1.3817,0.0024,16.156637,15.615921,15.386818,15.19269,15.553885,16.037384,14.120055,13.752192,0.5407162,0.22910309,0.42323112,0.19412804,0.051799,,18.0196,17.6902,444r,5000.0,0.0166666666666666,,8.607795658945292,17.857253273393408,31.210631493289945,552.7228971521916,552.7875472765115,41.16151504519114,49.64080602251728,17.83231961865761,22.6857795376601,0.4880881906860741,-1.8296329958710336,-0.2760277899653069,-0.0981116776468603,0.2991873323917389,2.7970530362794177,0.1975619547631524,0.0286040152387721,0.0294117647058823,0.126318647567388,0.0600953024008293,0.298334139585096,0.2008879869811823,0.2008235373218259,19.390497643998383,0.6390403189327568,321.0728641665356,320.27104509548394,0.3636631317751362,0.4769435611689089,0.0,0.0,0.27,0.3462954865095246,1.143581,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,5206.0,14.1,369.5,0.0,3.0,0.05833,0.0053300000727176,10.9,0.0,3.0,50.0,5.1,10.9,29.0,0.0,0.0,0.0,0.0,1.041,,
10,2,1075,5.664910633864245,-20.56507807547415,PSF,0.525730090228031,*0.1982*,*0.0273*,18.9533,0.0119,6.1254,0.7712,*0.1862*,*0.0285*,19.0698,0.0081,4.1131,0.6777,*0.1747*,*0.0568*,18.4902,0.0058,2.1931,1.2797,*0.1622*,*0.0918*,18.9193,0.0059,0.1147,2.0863,19.037739,19.115984,18.622347,18.932747,17.413216,17.031096,15.99105,14.233982,-0.07824516,0.49363708,0.18323708,-0.3104,0.0,,19.9904,19.0567,445r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,masking_sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.041,,
10,1,867,5.653417994681938,-20.57092018426899,REX,0.525730090228031,5.1649,0.0106,18.4134,0.0018,0.7874,0.0055,4.7050,0.0068,17.9618,0.0014,0.9068,0.0037,4.2662,0.0103,17.6615,0.0022,1.0206,0.0075,3.7912,0.0175,17.7216,0.0045,1.1439,0.0128,18.44115,17.95422,17.66007,17.574535,17.72633,17.692347,15.36086,14.09578,0.48693085,0.2941494,0.37968445,0.08553505,0.0,,20.2911,19.5066,446r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,masking_sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.041,,
10,3,1197,5.674201525891037,-20.58429908579907,SER,0.525730090228031,18.3411,0.1216,17.7916,0.0048,1.7317,0.0120,18.0991,0.0917,17.4943,0.0041,1.8428,0.0091,17.8682,0.1647,17.4344,0.0069,1.9487,0.0172,17.6182,0.2733,17.3374,0.0134,2.0634,0.0287,17.86178,17.545397,17.452723,17.32738,18.37035,18.73363,15.840534,,0.31638336,0.092674255,0.21801758,0.12534332,0.0,,19.2006,18.836,447r,5000.0,0.0166666666666666,,6.238570858658074,14.371618884207336,25.223398666869045,85.6046889895544,84.80817933936369,33.489405635173995,35.253595329542506,14.395387782485772,15.905767281949524,0.5330759237002368,-1.8724642421810331,-0.0236564578523714,-0.0595273651999291,0.1402840316295623,3.033592459620551,0.1482566760828651,0.0285985148600814,0.1037234042553191,0.1612564218740654,0.0718006655030517,0.0479263272555715,0.4022400436378332,0.0474384106371579,10.681105567272176,0.9548520270918046,320.8407012337188,318.890510425927,0.1327857611721793,1.7671338690258562,1.0,0.0,0.27,0.3462954865095246,1.143581,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1502.0,14.1,106.6,0.0,3.0,0.03126,0.0053500002250075,5.8,0.0,3.0,50.0,3.5,5.8,10.2,0.0,0.0,0.0,0.0,1.041,,
11,2,2733,7.797374162347395,-25.49057113235629,SER,0.793983706486365,12.2519,0.0080,16.656,5.0E-4,1.2662,0.0016,13.3168,0.0122,16.0317,6.0E-4,2.8539,0.0026,14.3329,0.0234,15.6574,9.0E-4,4.3688,0.0050,15.4328,0.0365,15.4723,0.0011,6.0087,0.0078,16.17812,15.650825,15.322071,15.132059,16.111818,16.050148,13.17695,,0.5272951,0.32875347,0.51876545,0.19001198,0.0,,18.4966,18.1406,232r,5000.0,0.0166666666666666,,2.9749564644034154,9.008616121250064,16.568701811073268,226.6132381658103,226.529771096036,21.119480888114865,22.23773123869721,9.232666411874716,9.559845793864254,0.6541326212290604,-2.16837583960221,0.78064093192818,0.0191870533120624,0.3821617066860199,3.7290393366502257,0.1263762543700192,0.0664367113219879,0.0188679245283018,0.0609909529641833,0.0450269456840573,0.2115518295729623,0.2821484209752407,0.308568990579645,10.103062612286331,0.7137296227436665,319.1879860296797,320.1960103967067,0.1715760722340805,2.553442721718469,0.0,0.0,0.27,0.3462954865095246,1.2802346,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2352.0,17.7,133.2,0.0,3.0,0.02269,0.0017900000093504,12.7,0.0,3.0,50.0,4.8,12.7,82.4,0.0,0.0,0.0,0.0,1.091,,
11,3,3555,7.813302782643212,-25.49549183147387,PSF,0.793983706486365,5.8015,0.0166,19.0337,0.002,1.3800,0.0071,6.1981,0.0119,18.7223,0.0016,1.3581,0.0043,6.5764,0.0203,18.5276,0.0027,1.3373,0.0062,6.9860,0.0338,18.4413,0.0044,1.3148,0.0108,22.196398,22.671726,22.242884,22.670134,23.487612,,16.932804,,-0.47532845,0.42884254,0.0015926361,-0.4272499,0.0928,,20.3353,20.1727,233r,5000.0,0.0166666666666666,,3.020687077555789,5.938036390056006,11.072912299993725,32.4611779664033,32.437279180674146,14.064096759758364,16.353649580685097,6.024815615243763,6.974337251751729,0.5292621575203974,-1.3876037162031931,-0.3785429449452198,0.0040926193929495,0.1911839097738266,2.8207806127021886,0.3018970968096616,-1.214438400172E-4,0.0036496350364963,0.0,0.2205491395350436,0.3579844135161937,0.2653431506780955,0.1072934543732254,5.647886788594669,0.7951277409937605,322.1393838728076,316.8607408493062,0.2930180870884881,2.396827298482401,1.0,0.0,0.27,0.3462954865095246,1.1861988,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,810.0,15.2,53.4,0.0,3.0,0.01805,0.0017600000137463,10.2,0.0,3.0,50.0,4.3,10.2,27.7,0.0,0.0,0.0,0.0,1.091,,
11,4,4577,7.835637111264248,-25.4978180009287,REX,0.793983706486365,10.6028,0.0285,18.3964,0.0021,1.2817,0.0051,10.5058,0.0224,18.0896,0.0018,1.5102,0.0040,10.4133,0.0402,17.9065,0.0032,1.7282,0.0074,10.3130,0.0662,17.8748,0.0052,1.9641,0.0122,18.527872,18.223295,18.027212,17.965452,18.535378,18.963495,18.75599,,0.30457687,0.19608307,0.25784302,0.06175995,0.0,,19.6921,19.465,234r,5000.0,0.0166666666666666,,4.528732056055825,9.72220535708754,16.42267653588561,50.28832885469295,50.198024523929966,21.32946551851636,23.195609689453875,9.722051709048683,11.341183109067876,0.4443879217573616,-1.799535599483135,-0.5132016168592477,-0.1371914057883678,0.1751502901315689,2.797336563784808,0.136906501850015,0.012619457262663,0.0236686390532544,0.1122981639404881,0.0331832135373524,0.1380940060476144,0.1665416951018005,0.0562111062404798,10.040839379117712,0.5327320148180464,320.0512657654914,319.4501668832522,0.1970424503868601,1.0580495217938326,0.0,0.0,0.27,0.3462954865095246,1.2529374,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1461.0,16.9,86.4,0.0,3.0,0.02261,0.0017399999778717,13.0,0.0,3.0,50.0,5.3,13.0,25.0,0.0,0.0,0.0,0.0,1.091,,
11,1,2437,7.791397378063242,-25.49810943981049,SER,0.793983706486365,8.7669,0.0095,18.6247,0.001,0.5920,0.0029,8.7202,0.0062,18.2842,8.0E-4,0.6367,0.0015,8.6756,0.0098,18.0376,0.0013,0.6793,0.0025,8.6273,0.0166,17.9734,0.0021,0.7255,0.0046,18.590342,18.2692,18.036205,17.969353,18.090961,18.911112,15.701115,,0.3211422,0.23299408,0.29984665,0.06685257,0.0931,,20.3529,20.0032,235r,5000.0,0.0166666666666666,,3.3622851591338065,6.61279349747276,11.117682389574089,47.40834977430296,47.30994864421107,14.136279131595836,17.339600640355698,6.756863880890676,9.028094886723812,0.4370281457876285,-1.5799582139318071,-0.7017996360964966,-0.113956327406769,0.2779470086097717,2.596898596371166,0.1874891222481335,0.0064844174219857,0.0,0.0,0.0936738957070902,0.1402281302208926,0.2449261241469191,0.1565064929446488,8.23071491267159,0.6127486058323286,319.7079688064938,319.9243030946276,0.5753973838693224,1.0421637845182572,0.0,0.0,0.27,0.3462954865095246,1.261805,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,835.0,17.2,48.7,0.0,3.0,0.02201,0.0017500000540167,12.5,0.0,3.0,50.0,4.6,12.5,54.0,0.0,0.0,0.0,0.0,1.091,,
13,2,12558,9.27354954962033,-63.44431133176228,DUP,0.61733196449811,20.8522,0.0118,16.6378,5.0E-4,0.8748,0.0010,20.7105,0.0092,15.9644,4.0E-4,1.3764,0.0008,20.5753,0.0151,15.6653,5.0E-4,1.8550,0.0014,20.4289,0.0245,15.4706,8.0E-4,2.3731,0.0023,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,0.0,,18.6374,18.5981,848r,5000.0,0.0166666666666666,,5.028770756829462,13.0008902014987,26.6168158968813,284.9982151086417,284.87791498511314,33.472029353335095,50.5558530415564,13.777857939002851,22.463302454831283,0.6317126738883321,-2.194981717687757,0.6881000661048597,-0.0067069116091494,0.2665840089321136,3.618471312498986,0.1878485716649873,0.0777822720802578,0.0283582089552238,0.1133642060934576,0.033554533490373,0.258638507387408,0.1492325668297984,0.2091578408144038,18.513685037869596,0.7114246568818081,320.51178628784913,319.77593191068314,0.5761543627051177,1.3170571689005344,0.0,0.0,0.27,0.3462954865095246,1.1724796,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,3925.0,14.8,265.0,0.0,3.0,0.02879,0.0023300000466406,12.4,0.0,3.0,50.0,5.5,12.4,39.4,0.0,0.0,0.0,0.0,0.984,,
