GAL,ra,dec,radvel,z,mag,r20,r50,r80,flux_c,flux_e,rpetro_c,rpetro_e,rhalf_c,rhalf_e,Gini,M20,F(G_M20),S(G_M20),SN_per_pixel,C,A,S,M,I,D,Ao,As,Ser_A,Ser_R,Ser_n,Ser_xc,Ser_yc,Ser_ellip,Ser_theta,flag_morph,flag_sersic,ima_sc_pix2arc,ima_sc_arc2kpc,psf_arcsec,size_image_phy_kpc,zp_ima,eta,petro_extent_cas,snr,area_min,debleding,area_min_deblend,skybox_x,skybox_y,sky_method,nsigma,npixels,dilate_size,mask_stars,fwhm,threshold,roundlo,roundhi,sharplo,aper_stars,aper_fact,aper_center,aper_ellip,aper_pa,dr,View,area_segmap_pix,area_psf_pix,ratio_segmap_psf,flag_area,flag_area_th,SN_gal,bck,ratio_SN_gal,flag_SN,flag_SN_th,perc_SN_flag,perc_20_SN_gal,perc_50_SN_gal,perc_80_SN_gal,flag_image,flag_bck,flag_object,flag_statmorph,index
339r,357.9190865233706,0.3981874245378241,5000.0,0.0394,,3.957460986353005,7.081332196114446,11.228820811382148,125.91336521321377,125.95667676146346,14.103888550802424,14.395134454745886,7.412115165837098,7.565919207324426,0.4320664124507438,-1.6108495862127263,-0.7049524951233987,-0.1231623441573326,0.3860851228237152,2.264587546409503,-0.0075947351311,0.0010969884489302,0.0,0.0,0.0185575253800964,-0.1890195327507515,0.1866708263525156,0.2477493730223077,6.77843256508482,0.8097944695969669,319.7561742797769,320.0892338379704,0.0191240286359835,2.0922218230135927,2.0,0.0,0.27,0.3462954865095246,1.2377687,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1550.0,16.5,93.9,0.0,3.0,0.02229,0.002369999885559,9.4,0.0,3.0,50.0,4.1,9.4,51.2,0.0,0.0,0.0,0.0,339
739r,182.90435674927627,12.166343343777497,5000.0,0.0737,,5.672968556524327,13.88266337594718,23.308497492521568,203.1275986867852,194.78427244838963,28.436225701817467,33.411407219060564,14.555496519310244,18.887346934598973,0.4476143021778934,-1.9877363251394105,-0.3668079308978162,-0.1601571900382636,0.2746875882148742,3.06851951304499,0.0919776706793806,-0.0062621485237358,0.1478873239436619,0.2973466564128211,0.044934230109716,0.1260905801187087,0.2856939890347898,0.1212950737793888,16.045721245783298,0.682448588480625,319.14522250985,319.28158380293866,0.4813576505034507,0.9346170967433984,0.0,0.0,0.27,0.3462954865095246,1.3409607,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2908.0,19.4,150.1,0.0,3.0,0.02984,0.0028999999631196,10.3,0.0,3.0,50.0,4.1,10.3,34.5,0.0,0.0,0.0,0.0,739
1158r,147.0475266633022,1.1212931103174428,5000.0,0.0271,,2.555979001452693,5.448396224937178,10.666447876283517,72.21717150751971,72.86674259194247,13.19785425844565,18.99627144845248,5.869578673093765,8.280193192150431,0.5443634361857969,-1.7316072205748223,-0.0653971870219534,-0.0287736018359615,0.3032266497611999,3.1023126693174468,0.1184414624079076,-0.0013524881590909,0.002079002079002,0.0,0.0963191706965037,0.0528783457425214,0.2137514225307525,0.2473235377306667,6.844855562856974,1.2456240519811823,319.9969573132805,321.0019883854538,0.5611746799138535,1.569789075613072,0.0,0.0,0.27,0.3462954865095246,1.1947503,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,910.0,15.4,59.2,0.0,3.0,0.02959,0.0036400000099092,8.1,0.0,3.0,50.0,4.1,8.1,25.0,0.0,0.0,0.0,0.0,1158
280r,326.69336257674667,-7.140394918820007,5000.0,0.0493,,2.98734037222545,5.721025501604149,9.726132794719016,73.15786729821266,73.22348947999627,12.261659915306804,16.04112463006638,5.84832379061693,7.746474864189412,0.4633547320826371,-1.6848064918143812,-0.4988231773635805,-0.1024669176003882,0.3600001037120819,2.5632774335267507,0.0294462157833889,0.0072905850772802,0.0,0.0,0.0429183509859636,0.0379371655916753,0.1553341152164039,0.3297762517503086,6.941559192348015,0.7435809071918997,319.4953874642634,320.17496237902446,0.5790414252849135,3.125258070063763,0.0,0.0,0.27,0.3462954865095246,1.4151605,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,662.0,21.6,30.7,0.0,3.0,0.0478,0.0043100002221763,11.1,0.0,3.0,50.0,4.4,11.1,39.4,0.0,0.0,0.0,0.0,280
611r,178.0381492869212,4.575513752361422,5000.0,0.0872,,3.499471835172037,6.283653366400156,10.048616254827278,87.50703872522409,86.61965566178066,12.696866350059851,14.205754000331318,6.495767850823682,7.4801886232453665,0.4306368844012132,-1.4386827977210612,-0.8313402433932993,-0.1006463933260264,0.3830159902572632,2.290518794020868,0.0951736184679157,0.0034324027119825,0.0,0.0,0.2036999613396016,0.065525342612857,0.401366252249924,0.3366765270697677,7.30775458360073,0.5211118199760317,322.18634436262363,319.217165069461,0.5085958610753265,2.5302336757411594,0.0,0.0,0.27,0.3462954865095246,1.4654659,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,876.0,23.1,37.9,0.0,3.0,0.03331,0.0035300001036375,9.4,0.0,3.0,50.0,4.1,9.4,48.8,0.0,0.0,0.0,0.0,611
623r,27.541577538163143,-8.972246753309046,5000.0,0.052,,8.218290312113874,18.36979364536445,32.87577322464264,195.3383701243241,195.2163075099712,41.77326184128044,55.77992855058171,18.576297014914616,27.051768454424003,0.506720632564391,-1.8399531330403212,-0.1766453476093215,-0.0811000592538576,0.1836280822753906,3.010472486712676,0.1025377176595547,0.0323546392026951,0.0173010380622837,0.0822210276552385,0.0295390904838814,0.1334622905003403,0.2500825965152537,0.0768579477759304,23.800757260130336,0.5928290376638801,320.6601666275542,319.77182250090914,0.5604262070224124,1.4637006115748064,0.0,0.0,0.27,0.3462954865095246,1.201117,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,4760.0,15.5,306.2,0.0,3.0,0.02301,0.0020800000056624,11.1,0.0,3.0,50.0,5.1,11.1,26.4,0.0,0.0,0.0,0.0,623
63r,326.21886732097954,-7.011266994691319,5000.0,0.0206,,6.938583451045669,15.638424648029158,30.901457966055208,116.48763027197508,124.89532603163173,40.79563278667502,50.80570267546806,15.62105540634436,19.16852791536053,0.6056844871697454,-1.79106468699205,0.2793460395757305,0.0236696508061529,0.1333689242601394,3.243540772283295,0.0486506340319679,-0.008751783142562,0.0986372485399091,0.0894395277076605,0.0477290067498857,0.1568092706460535,0.5292758777164018,0.083609083432312,17.687072437988764,0.7211528852869773,319.926024284972,318.538150782,0.6917700320276361,1.663211862936958,1.0,0.0,0.27,0.3462954865095246,1.7441095,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,2546.0,32.8,77.7,0.0,3.0,0.02469,0.0032500000670552,7.6,0.0,3.0,50.0,4.2,7.6,16.4,0.0,0.0,0.0,0.0,63
16r,13.60883025662976,-10.191011563339794,5000.0,0.0219,,3.680379845701249,6.86891428979494,11.30976125947284,73.56568975078059,73.66986430810337,14.268671964143545,16.558003588093875,7.047894072513442,8.214111254786253,0.4529111924825031,-1.6620691653931328,-0.5662756655941683,-0.1096455334319674,0.2977560460567474,2.4378039680845025,0.2048203628844764,0.012951180382454,0.0019841269841269,0.0,0.0327511417843389,0.3356977862300553,0.3254212206487185,0.1871879933437019,7.297439941981227,0.6514596370388694,319.46103101468486,320.1084354352422,0.3281801994184641,2.287880991305404,1.0,0.0,0.27,0.3462954865095246,1.2627594,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,853.0,17.2,49.7,0.0,3.0,0.04111,0.0038699998985975,10.6,0.0,3.0,50.0,4.6,10.6,34.9,0.0,0.0,0.0,0.0,16
455r,216.02293783756775,1.7993942584508824,5000.0,0.0556,,2.927964626831957,6.179493036604356,11.626512597011336,92.18327385376404,93.76538818497384,14.453022729620775,21.35372001533919,7.137127282876519,10.832594883725337,0.5123862269058256,-1.7889040429983587,-0.1839776750183008,-0.0683952973400045,0.348391592502594,2.994418204240754,0.0807743220519502,0.0036790975542816,0.0,0.0,0.0217448581759866,0.1330831352658781,0.2313748432945389,0.2963801253561232,8.533134911287249,1.392057251975659,320.24945602684727,319.92841934654376,0.7029754933176242,0.9595061234040274,2.0,0.0,0.27,0.3462954865095246,1.3743765,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,1967.0,20.4,96.7,0.0,3.0,0.01208,0.0013299999991431,9.1,0.0,3.0,50.0,4.2,9.1,35.2,0.0,0.0,0.0,0.0,455
1146r,167.7287417221182,1.493352001185391,5000.0,0.1295,,2.739875220819548,5.895283209362746,12.354932064475934,133.96225064917394,134.20591714578742,14.99811584955938,17.92970602523388,8.27564247933663,10.057505688687389,0.5694321212224926,-1.911889821905375,0.1836286466317638,-0.0290148852345794,0.3382528126239776,3.2705478852138903,0.0098134401752146,0.0037312588993218,0.0078740157480314,0.0,0.0285155717358548,0.0668356880575532,0.6933332579372343,0.2917621114868921,6.0801233392197815,1.9526490837257235,319.83674138592164,319.8805366939528,0.2947908348483574,1.6774628282039423,1.0,0.0,0.27,0.3462954865095246,1.3075955,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1441.0,18.4,78.2,0.0,3.0,0.03167,0.0054000001400709,5.9,0.0,3.0,50.0,3.6,5.9,15.6,0.0,0.0,0.0,0.0,1146
757r,174.85541342671104,-0.980356521597368,5000.0,0.077,,3.531274044319137,7.453164250898242,13.94526829263684,96.32297014855844,96.53042575568008,17.48621040457537,25.324686140001774,7.749377446445051,11.838906429456372,0.5079506166889237,-1.8297712461785705,-0.1776129737880785,-0.0784670926967868,0.3082901239395141,2.982477258964596,-0.0062375330288721,-0.0046116550247027,0.0035211267605633,0.0,0.0261359252890113,-0.0553108517953588,0.1868699198280523,0.2420375025683158,10.66741356080989,0.8199506836341108,319.7380555352065,320.2271387007032,0.6990066480447635,1.0753006176572726,0.0,0.0,0.27,0.3462954865095246,1.3018824,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,1012.0,18.3,55.4,0.0,3.0,0.04333,0.0042300000786781,10.2,0.0,3.0,50.0,4.5,10.2,31.5,0.0,0.0,0.0,0.0,757
439r,203.0982711300563,5.8332247782338245,5000.0,0.0799,,5.021581115149263,10.253498653453695,17.490797986362544,95.82436778155927,95.73629798787933,21.852933406683004,31.644435462198903,10.36773536632936,15.588596596572597,0.4830706777818951,-1.5555587964444078,-0.4907978990436445,-0.0649827017016964,0.2601549327373504,2.709845707306842,0.1204691706404005,0.0303848339735446,0.0070298769771528,0.0,0.1113651033902738,0.1589599523475122,0.2409505631640706,0.1879092106784335,14.426899903633172,0.3740953033819874,319.0836621312005,318.5030298403957,0.7292313793972368,1.0148433262953684,0.0,0.0,0.27,0.3462954865095246,1.5084937,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,1159.0,24.5,47.3,0.0,3.0,0.04724,0.0042900000698864,11.0,0.0,3.0,50.0,4.7,11.0,30.9,0.0,0.0,0.0,0.0,439
188r,217.1539012827242,2.166961330126284,5000.0,0.034,,5.330520425628444,10.943164698163647,21.453300878903303,122.50520091528772,122.24542048970169,26.837716708784832,29.24625479041413,11.54641613384669,13.0871130941621,0.5537915837648479,-1.606730793789513,-0.1052672202678701,-0.0020819124095429,0.2038186192512512,3.02362255939552,0.1754976422210972,0.0281619133276512,0.0106382978723404,0.0408581050069767,0.1088245186205751,0.2646474258551471,0.310419291040936,0.089277241520512,11.5824957900248,0.9597979916356696,320.88358469458626,319.8377883698629,0.1743274080182311,0.1234861499002979,0.0,0.0,0.27,0.3462954865095246,1.3147216,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,3026.0,18.6,162.5,0.0,3.0,0.01649,0.0018500000005587,8.9,0.0,3.0,50.0,4.1,8.9,27.6,0.0,0.0,0.0,0.0,188
427r,172.21172765973418,2.1188547220778218,5000.0,0.0743,,6.649237691296115,14.752512686272024,26.16172390293932,111.7896209504969,111.36692753084353,33.48373472939348,39.57752788602517,14.965824633858842,17.501747948145695,0.4950757150918721,-1.9364560030322844,-0.1674112001938601,-0.1060424264805342,0.1546834111213684,2.9744725000758683,0.1663982160466706,-0.0049881673031897,0.0917874396135265,0.0601711302696431,0.0134896749047793,0.2814961089748176,0.3060107455943513,0.0589097389940058,15.00927079378595,0.7433396046509732,319.3517670566261,319.8942410478934,0.3418475150629302,2.943799247178306,1.0,0.0,0.27,0.3462954865095246,1.4273396,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2953.0,21.9,134.5,0.0,3.0,0.02182,0.0030300000216811,7.2,0.0,3.0,50.0,4.2,7.2,15.5,0.0,0.0,0.0,0.0,427
227r,8.957114569951168,-9.577496391333847,5000.0,0.0366,,2.7865143290087317,5.806279686733667,11.624568678726954,79.81479507782376,79.64186356359866,14.398815475401594,16.68373290989581,6.10856670596597,7.204622913188896,0.5487066622162884,-1.8582415298507489,0.0438593581571966,-0.0420759770551286,0.2872133553028106,3.101577835093303,-0.0368400868286545,-0.0148847464455999,0.0078431372549019,0.0,0.0204226103900951,-0.1938935437480822,0.2173842965329966,0.230302306137018,5.686620117618781,1.3645261550228212,320.1431373237686,320.0912222131566,0.3004851378347569,0.5531780524306141,1.0,0.0,0.27,0.3462954865095246,1.2334499,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,926.0,16.4,56.5,0.0,3.0,0.03253,0.0047100000083446,6.9,0.0,3.0,50.0,3.7,6.9,19.4,0.0,0.0,0.0,0.0,227
1132r,165.2509841245986,7.598725433444225,5000.0,0.1054,,2.054979397927482,4.444410192048834,8.975202526112106,87.48153398363897,87.52796630627243,11.312866693533255,14.087311003596602,4.627313448349394,5.924638656551977,0.5360820051905816,-1.85876217034665,-0.0182718902563925,-0.0546467565395086,0.3989716470241546,3.2011839250375926,0.0496844836751366,0.0486266656128119,0.0037593984962406,0.0,0.0255007988960786,0.0887538379421367,0.2498936803179718,0.4328971288842677,4.843665023583094,1.4332376127067783,319.993854926448,319.9980687673885,0.4449124558338932,0.3895750982092419,0.0,0.0,0.27,0.3462954865095246,1.0472203,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,598.0,11.8,50.6,0.0,3.0,0.0594,0.0059699998237192,9.9,0.0,3.0,50.0,4.4,9.9,26.7,0.0,0.0,0.0,0.0,1132
1168r,133.76898938353872,2.684736661519322,5000.0,0.0583,,6.538313424414645,16.190284485060406,31.651143607628168,138.14244239262703,134.3746933712071,39.12832787169153,54.67430101620164,16.792568703118608,27.391374269282554,0.5673918916656622,-1.859392594495287,0.1371489317302616,-0.0237375978858393,0.1924309283494949,3.4246183553493186,0.0801088307309665,0.0203913266893724,0.0129224652087475,0.1121511579416691,0.073312013474395,0.0068653532836456,0.3873737107361132,0.114733379372731,24.431594611766496,0.625463644165226,320.49878390474805,319.5964960496161,0.824023503476302,2.6278676019460656,0.0,0.0,0.27,0.3462954865095246,1.3896451,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,2817.0,20.8,135.4,0.0,3.0,0.0239,0.0018599999602884,12.8,0.0,3.0,50.0,4.8,12.8,38.0,0.0,0.0,0.0,0.0,1168
106r,170.75055086728028,-0.6153864838161196,5000.0,0.0238,,4.326781051675675,8.026171989840742,13.307679069840884,117.388295985495,117.58964237641732,16.52665540683491,17.569940017453536,8.52052536794775,8.976068368345148,0.4610513712021582,-1.6536081610936142,-0.531845256911442,-0.1004106769018757,0.309748500585556,2.4396869983889418,0.0543812093412081,0.0237753420809592,0.0014598540145985,0.0,0.0383864701382205,0.020162827587502,0.3289681128880521,0.1897587522165288,7.725996779136892,0.8422829123350571,320.3627353394993,320.6066957843082,0.130510379358808,2.7515595911907376,0.0,0.0,0.27,0.3462954865095246,1.6401061,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1604.0,29.0,55.3,0.0,3.0,0.02629,0.0032599999103695,8.1,0.0,3.0,50.0,3.9,8.1,32.9,0.0,0.0,0.0,0.0,106
730r,240.7520590003501,26.598244416003823,5000.0,0.0751,,2.428970220180868,4.765738624623147,8.42695176129849,107.52744728822714,107.5350195486898,10.821497258755874,10.994540991779871,4.848044721439702,4.922229726735756,0.5018869325930456,-1.73290504986127,-0.2747564841105641,-0.0710057386636014,0.4577741324901581,2.7012415880433887,0.0288970804184061,0.063218937923696,0.0,0.0,0.0553756461034804,0.0297463473195952,0.1357174340306524,0.6306479566039693,3.667727702853164,1.1696917473839024,319.4374926478801,319.9371068212402,0.0528749343667665,3.105773265818801,0.0,0.0,0.27,0.3462954865095246,1.5572885,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,756.0,26.1,28.9,0.0,3.0,0.04926,0.0041000000201165,12.0,0.0,3.0,50.0,4.6,12.0,43.2,0.0,0.0,0.0,0.0,730
983r,130.48897482781678,27.099214487661037,5000.0,0.1238,,2.5214843158329576,5.028043475055833,9.442903538656154,96.64323903069264,100.1534687403888,11.330723744923954,17.756975629748972,5.692661360067822,8.404224219369185,0.5241177309965694,-1.8252919225941315,-0.1006899292092482,-0.0618390235539805,0.3956050872802734,2.867246410975168,0.0334915768516133,0.0636525748101453,0.0027548209366391,0.0,0.0227382256297672,0.0189814410237847,0.289672153376361,0.5682199670560364,6.226488132401218,1.685795097749572,319.7374469029811,319.8311288367389,0.7230579206979858,3.111716941355245,0.0,0.0,0.27,0.3462954865095246,1.5703378,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,983.0,26.6,37.0,0.0,3.0,0.03449,0.0042300000786781,8.2,0.0,3.0,50.0,4.0,8.2,25.7,0.0,0.0,0.0,0.0,983
1136r,173.26505485125924,2.368263305354363,5000.0,0.0987,,3.4766182344983663,7.605741223266452,14.377560648989936,145.16668992540332,145.63939861646284,18.3928693658917,24.613129385593066,7.870514170742416,11.269433675383368,0.5047263521778802,-1.9007726856950191,-0.144369085532845,-0.0915283146555063,0.3527038395404815,3.082641022971337,0.0678102977108234,0.0221427310650618,0.0,0.0,0.0110501926263476,0.080747451553679,0.225972628316342,0.2992998792820318,10.114652460159016,0.939177680256913,319.92407337013407,319.8144645769327,0.6172313793794513,0.3117284721076785,0.0,0.0,0.27,0.3462954865095246,1.4488147,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,1509.0,22.6,66.7,0.0,3.0,0.03724,0.003220000071451,11.6,0.0,3.0,50.0,4.6,11.6,39.7,0.0,0.0,0.0,0.0,1136
111r,149.50357861177423,11.592504200650184,5000.0,0.0183,,7.40419450221157,17.045713127084593,33.02753215050682,164.33040530469262,162.1199649417324,45.75603756570046,58.51985169281548,17.068788990826604,29.05783330648596,0.5542308782678607,-1.6210626187217512,-0.0931607577999162,-0.0036391345171413,0.2168801426887512,3.2469915259966258,-0.1287465235349969,0.0189891716043801,1.0,0.8808461736525445,0.0634320499768067,-0.1099384979737125,0.1676226063139292,0.1412738361468341,26.826759354210864,0.4492529308403143,319.1074292026232,319.64858210934096,0.836748707707586,2.928335821887952,0.0,0.0,0.27,0.3462954865095246,1.3104416,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,2050.0,18.5,110.8,0.0,3.0,0.0517,0.0057100001722574,9.1,0.0,3.0,50.0,4.1,9.1,20.2,0.0,0.0,0.0,0.0,111
666r,187.4707609097131,3.3142590534364635,5000.0,0.0737,,5.627589286637218,10.542526082630957,18.72565253788502,147.76889608408587,147.63036562202512,25.279700696735127,28.76201574040041,10.587850293839542,12.27565216459341,0.5584933195429727,-1.565974091806876,-0.1102380226401198,0.0082379875863871,0.2557861804962158,2.6105728321136947,0.1656029632418388,0.0568794671990748,0.0305882352941176,0.0973977662322671,0.060306924027512,0.2745102271602037,0.1990133465146616,0.1368422338246402,12.85706667645187,0.546856638812078,320.0273313691624,319.82635248612075,0.2860545805506716,0.3602520405105404,0.0,0.0,0.27,0.3462954865095246,1.0670453,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2827.0,12.3,230.5,0.0,3.0,0.01967,0.0010900000343099,18.1,0.0,3.0,50.0,5.8,18.1,77.8,0.0,0.0,0.0,0.0,666
240r,186.47772804655932,-1.1334310869375168,5000.0,0.0487,,4.387565868041425,8.79413507559571,15.158298559161528,79.65007414273734,79.7911092288729,19.36032357349836,23.226517798501646,8.843916095412668,11.130055923653568,0.4717780844804462,-1.691860006731623,-0.4522394971567762,-0.0951082373000538,0.2404651641845703,2.692134036879501,0.1446336472437301,0.0175328681715485,0.0029112081513828,0.0,0.0543532785952293,0.2146706259176852,0.1561824204261273,0.1257205189963564,9.822366095283092,0.6217780644973339,319.6972784506739,319.5637474985912,0.4235681150311542,0.1641715815663675,0.0,0.0,0.27,0.3462954865095246,1.2381153,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1140.0,16.5,69.0,0.0,3.0,0.0398,0.0042900000698864,9.3,0.0,3.0,50.0,4.4,9.3,23.0,0.0,0.0,0.0,0.0,240
474r,4.090270303301562,-1.1340287710921126,5000.0,0.0906,,4.118081125756283,7.778631904343007,12.9930887796911,67.75424607830962,67.49276197451059,16.63647139653024,17.841289655994224,8.00934920452214,8.766029478853817,0.4617180504613931,-1.6452608971152465,-0.5343298485152381,-0.0985903947422401,0.2456516474485397,2.4950875400159283,0.1305610339280031,0.0344416163123957,0.0013280212483399,0.0,0.0235489102501303,0.1762991426650582,0.2835783324188914,0.1233878394157547,7.696913581397777,0.6540936443737283,320.133596473714,319.75294543832103,0.1486321702224818,1.2260114366527304,1.0,0.0,0.27,0.3462954865095246,1.2164106,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1278.0,15.9,80.2,0.0,3.0,0.02314,0.0023199999704957,10.0,0.0,3.0,50.0,4.4,10.0,35.3,0.0,0.0,0.0,0.0,474
334r,347.1347957663052,-9.577376503171696,5000.0,0.0324,,9.014096950310666,20.39493681079992,34.572774172534686,192.26507633914,191.7475941641089,43.51489425305374,58.790920616370336,20.46372163990541,29.44659203971619,0.4532515480834991,-1.9342172108974824,-0.3759923098347242,-0.147137159712086,0.1799603253602981,2.919060023109644,0.0217939085865961,0.0251135707634389,0.1044776119402985,0.2523172329990875,0.0111920698344889,0.0571076518043261,0.2552552381869045,0.0616118107219226,26.330018534366,0.4504361172258452,319.90437428689984,319.8741577099017,0.5920139940518725,2.2559392063574166,0.0,0.0,0.27,0.3462954865095246,1.4054364,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,3693.0,21.3,173.5,0.0,3.0,0.03552,0.0048400000669062,7.3,0.0,3.0,50.0,4.3,7.3,12.9,0.0,0.0,0.0,0.0,334
